model,scenario,final_demand_reduction,electrification,share_food_crop,transition_speed_score,Region
WITCH 5.0,EN_NPi2020_400f,0.14523221753672524,0.4345820640030047,0.06238542888562631,0.6421997104253562,R10LATIN_AM
WITCH 5.0,EN_NPi2020_450,0.20405851658256596,0.48885722627453804,0.06369513209018719,0.7566108749472912,R10LATIN_AM
WITCH 5.0,EN_NPi2020_450f,0.1358422024698214,0.42171210240660306,0.05852112986104772,0.6160754347374722,R10LATIN_AM
WITCH 5.0,EN_NPi2020_500,0.1821455287828736,0.5469611263005522,0.06250858580054737,0.7916152408839732,R10LATIN_AM
WITCH 5.0,EN_NPi2020_500f,0.12562379467314158,0.41570076138245005,0.054390827268824674,0.5957153833244163,R10LATIN_AM
IMAGE 3.2,SSP1_SPA1_19I_D,0.0,0.14011296715010052,0.009124290644995332,0.14923725779509586,R10INDIA+
IMAGE 3.2,SSP1_SPA1_19I_D_LB,0.0,0.26997592113652846,0.009124290644995332,0.2791002117815238,R10INDIA+
IMAGE 3.2,SSP1_SPA1_19I_LI,0.0,0.18278579011208024,0.01834286700957289,0.20112865712165312,R10INDIA+
IMAGE 3.2,SSP1_SPA1_19I_LIRE,0.0,0.24054354378701295,0.01834286700957289,0.25888641079658586,R10INDIA+
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,0.0,0.23583265812520998,0.01834286700957289,0.25417552513478286,R10INDIA+
IMAGE 3.2,SSP1_SPA1_19I_RE,0.0,0.23516982569758216,0.009012282340846372,0.24418210803842852,R10INDIA+
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,0.0,0.3228877417338321,0.009124290644995332,0.3320120323788274,R10INDIA+
IMAGE 3.2,SSP2_SPA1_19I_D_LB,0.0,0.19364703782903983,0.008013020489652231,0.20166005831869205,R10INDIA+
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,0.0,0.23448504900031972,0.008710698699275297,0.243195747699595,R10INDIA+
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,0.0,0.22522690004334514,0.008013020489652231,0.23323992053299736,R10INDIA+
IMAGE 3.2,SSP2_SPA2_19I_D,0.0,0.1282865567546558,0.008013020489652231,0.13629957724430802,R10INDIA+
IMAGE 3.2,SSP2_SPA2_19I_LI,0.0,0.2225802521657272,0.008710698699275297,0.23129095086500248,R10INDIA+
IMAGE 3.2,SSP2_SPA2_19I_LIRE,0.0,0.20150917868940885,0.008710698699275297,0.21021987738868414,R10INDIA+
IMAGE 3.2,SSP2_SPA2_19I_RE,0.0,0.2287206452871367,0.009122060929681205,0.2378427062168179,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,0.04684751030225056,0.25264114828234135,0.15062368575772125,0.4501123443423132,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,0.045161736934659434,0.25903940818749915,0.1334202064709762,0.43762135159313476,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,0.0436362232709771,0.2852686294176035,0.12899151008969995,0.45789636277828055,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,0.024406278858143587,0.21892406979254883,0.11046247461912041,0.3537928232698128,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,0.023495040586110797,0.23676793290256484,0.11046247461912041,0.37072544810779606,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,0.040828992679090764,0.28568683219977,0.1283916968317469,0.45490752171060767,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,0.0022280114475847416,0.32835243400080255,0.14348787910900426,0.47406832455739156,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,0.0,0.29264531880099226,0.12413144240239424,0.41677676120338647,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,0.0,0.2188859277656526,0.10333001025505908,0.3222159380207117,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,0.048932956481441685,0.3845710870536738,0.07134544570144272,0.5048494892365583,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,0.0,0.199098989752952,0.10178298612615518,0.3008819758791072,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,0.029947543788280576,0.33787382228502766,0.06582515180964102,0.4336465178829493,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,0.0,0.19908114756211784,0.09920742996791672,0.29828857753003457,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,0.003989852307173748,0.33393226602116705,0.06145402929170406,0.39937614762004486,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,0.0,0.30046176174085937,0.057701010118712995,0.35816277185957235,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,0.0003051657040368225,0.3491020906035132,0.07426502819791599,0.423672284505466,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,0.005781084318774554,0.2854136873891904,0.0474413260728584,0.3386360977808233,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,0.004071240691512581,0.29201468752211024,0.05392763337627177,0.3500135615898946,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,0.004149858825064558,0.28702235105270574,0.055005739681851816,0.3461779495596221,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,0.002029367822649261,0.2950982595619565,0.0570241079564244,0.35415173534103017,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,0.0,0.19190101556298253,0.08169107862479075,0.2735920941877733,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,0.0,0.20657114528277173,0.07922469864568689,0.28579584392845864,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,0.0,0.25229427909135377,0.15256787385785903,0.4048621529492128,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,0.0,0.23408534405883916,0.04084907634429475,0.27493442040313393,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,0.0,0.209764299353619,0.04631117102687334,0.25607547038049233,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,0.0,0.17989837165083722,0.06616622017235481,0.246064591823192,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,0.0,0.17984643751349813,0.07922469864568689,0.25907113615918503,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,0.0,0.2533087717058405,0.054671852197065045,0.30798062390290554,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,0.0,0.2144730486974008,0.053283493509504065,0.26775654220690487,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,0.0,0.19175205301277273,0.07922469864568689,0.27097675165845964,R10INDIA+
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,0.0,0.19744528679484427,0.07161525299857818,0.2690605397934225,R10INDIA+
MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,0.0,0.3077515288933923,0.0563828569881839,0.3641343858815762,R10INDIA+
MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,0.0,0.281457831661895,0.05586566665636541,0.33732349831826036,R10INDIA+
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,0.0,0.3684151807101145,0.016025412974229714,0.3844405936843442,R10INDIA+
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,0.011423211369073209,0.46347737385378546,0.016025412974229714,0.4909259981970884,R10INDIA+
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,0.0,0.35625389312730227,0.016025412974229714,0.372279306101532,R10INDIA+
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,0.0,0.4278054662882994,0.016025412974229714,0.4438308792625291,R10INDIA+
REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,0.0,0.3345751444374023,0.016025412974229714,0.35060055741163204,R10INDIA+
REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,0.0,0.3736357732923821,0.016025412974229714,0.38966118626661184,R10INDIA+
REMIND-MAgPIE 1.7-3.0,CO_Bridge,0.0,0.37822926136563917,0.016025412974229714,0.3942546743398689,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,0.0,0.5235712913887397,0.016025412974229714,0.5395967043629695,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,0.0,0.39940254640920375,0.016025412974229714,0.41542795938343346,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,0.0,0.45706316196143354,0.016025412974229714,0.47308857493566325,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,0.0,0.43120022389703383,0.016025412974229714,0.44722563687126354,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,0.07659199720525532,0.734042235904441,0.016025412974229714,0.826659646083926,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,0.0,0.3736357732923821,0.016025412974229714,0.38966118626661184,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,0.0,0.3345751444374023,0.016025412974229714,0.35060055741163204,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,0.0,0.3467473711847718,0.016025412974229714,0.3627727841590015,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,0.0,0.32342153113171257,0.016025412974229714,0.3394469441059423,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,0.050390125344813845,0.6367384161085347,0.016025412974229714,0.7031539544275782,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,0.0,0.39250443973647425,0.016025412974229714,0.40852985271070397,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,0.0,0.5451260527482424,0.016025412974229714,0.5611514657224721,R10INDIA+
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,0.0,0.5187230261935617,0.016025412974229714,0.5347484391677915,R10INDIA+
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,0.0,0.49671193085981485,0.15367189219280958,0.6503838230526244,R10INDIA+
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,0.0,0.629192068988711,0.15341126286486134,0.7826033318535723,R10INDIA+
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,0.006250730227248236,0.4454222100669454,0.0,0.45167294029419364,R10INDIA+
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,0.0,0.7014410540824747,0.0,0.7014410540824747,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,0.060025407387076186,0.6004895660455359,0.0,0.6605149734326121,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,0.0562905192820829,0.5904526305158051,0.0,0.646743149797888,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,0.05353918881405891,0.5749442464428202,0.0,0.6284834352568791,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,0.16605219762856072,1.0,0.0,1.1660521976285607,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,0.16604605796379399,0.9879230183776037,0.0,1.1539690763413977,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,0.0483957490314302,0.5623453920932906,0.0,0.6107411411247208,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,0.040578778465438045,0.5380489003981805,0.0,0.5786276788636185,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,0.04242743422100629,0.5444101949798691,0.0,0.5868376292008753,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,0.04972925794102407,0.5631518396205464,0.0,0.6128810975615705,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,0.0,0.5861685230241225,0.0,0.5861685230241225,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,0.0,0.5845589926029788,0.0,0.5845589926029788,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,0.008965530432702087,0.6365878339852491,0.0,0.6455533644179512,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,0.0,0.5706568632337707,0.0,0.5706568632337707,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,0.0,0.6569018027330868,0.0,0.6569018027330868,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,0.0,0.5513518529663066,0.0,0.5513518529663066,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,0.0,0.5905580234181567,0.0,0.5905580234181567,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,0.0,0.5165061178743705,0.0,0.5165061178743705,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,0.0,0.521148731029728,0.0,0.521148731029728,R10INDIA+
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,0.0,0.4513592256251883,0.0,0.4513592256251883,R10INDIA+
REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,0.013574149404775845,0.47592268394127074,0.30642847412283813,0.7959253074688848,R10INDIA+
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,0.0,0.5995423034715691,0.15352606843446326,0.7530683719060324,R10INDIA+
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,0.0,0.6174089927838583,0.0,0.6174089927838583,R10INDIA+
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,0.022767376743609877,0.6895654439139449,0.0,0.7123328206575548,R10INDIA+
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,0.0012241100813762903,0.3337886721860232,0.0,0.3350127822673995,R10INDIA+
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,0.013426621492883505,0.3629018991213108,0.0,0.3763285206141943,R10INDIA+
WITCH 5.0,EN_INDCi2030_500f,0.12549074045104627,0.4916616058752608,0.048726006413683534,0.6658783527399906,R10INDIA+
WITCH 5.0,EN_NPi2020_400f,0.08082529737774198,0.32700324031443456,0.03500676267467257,0.4428353003668491,R10INDIA+
WITCH 5.0,EN_NPi2020_450,0.123682539188117,0.5108860775806304,0.036692175881102976,0.6712607926498504,R10INDIA+
WITCH 5.0,EN_NPi2020_450f,0.07633696764059851,0.2901295575009204,0.029774468394415818,0.3962409935359347,R10INDIA+
WITCH 5.0,EN_NPi2020_500,0.11480267610808174,0.47339732133268214,0.035200169982506434,0.6234001674232703,R10INDIA+
WITCH 5.0,EN_NPi2020_500f,0.07207314880567008,0.2861865117614371,0.02419256518659341,0.3824522257537006,R10INDIA+
IMAGE 3.2,SSP1_SPA1_19I_D,0.007851628671262737,0.19140834420957117,0.0,0.1992599728808339,R10AFRICA
IMAGE 3.2,SSP1_SPA1_19I_D_LB,0.029246950375170933,0.259552717742253,0.0,0.28879966811742397,R10AFRICA
IMAGE 3.2,SSP1_SPA1_19I_LI,0.010923936900414056,0.19051017699515238,0.00999167838584993,0.21142579228141636,R10AFRICA
IMAGE 3.2,SSP1_SPA1_19I_LIRE,0.007707104037001751,0.3961304068534058,0.010308287785423855,0.4141457986758314,R10AFRICA
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,0.023714090501608765,0.44355916395349687,0.010308287785423855,0.4775815422405295,R10AFRICA
IMAGE 3.2,SSP1_SPA1_19I_RE,0.012906889201807228,0.43877842411481816,0.0,0.45168531331662537,R10AFRICA
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,0.029444002605603255,0.4454021822166671,0.0,0.47484618482227037,R10AFRICA
IMAGE 3.2,SSP2_SPA1_19I_D_LB,0.017178893743361255,0.14431112125423634,0.0,0.1614900149975976,R10AFRICA
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,0.02451388590727127,0.4514292174470879,0.008876305929930918,0.4848194092842901,R10AFRICA
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,0.018084492849520593,0.4590619680046016,0.0,0.47714646085412216,R10AFRICA
IMAGE 3.2,SSP2_SPA2_19I_D,0.018595295821945357,0.13794330184527603,0.0,0.1565385976672214,R10AFRICA
IMAGE 3.2,SSP2_SPA2_19I_LI,0.023854940367131587,0.15961870450708518,0.008876305929930918,0.19234995080414768,R10AFRICA
IMAGE 3.2,SSP2_SPA2_19I_LIRE,0.01796512565246784,0.35453723390934183,0.008876305929930918,0.3813786654917406,R10AFRICA
IMAGE 3.2,SSP2_SPA2_19I_RE,0.020600719373794627,0.3749931371777907,0.0,0.39559385655158535,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,0.061088884476395676,0.15765892317819916,0.0,0.21874780765459484,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,0.06035481534009078,0.15643446554421092,0.0,0.21678928088430172,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,0.06667124217405113,0.1564055772584337,0.0,0.22307681943248484,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,0.04474901063040795,0.17588376307789483,0.0,0.22063277370830278,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,0.043069922317179474,0.1768333973156432,0.0,0.21990331963282267,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,0.06624266151763815,0.15502767165825024,0.0,0.2212703331758884,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,0.050563766660882824,0.30201949505323505,0.0,0.35258326171411786,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,0.04222932384122175,0.2918806820508949,0.0,0.33411000589211665,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,0.03559355586043464,0.25549547457311717,0.0,0.29108903043355183,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,0.09646292863151344,0.2194923374881711,0.0001418967662603276,0.31609716288594486,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,0.0301380282772932,0.26673988567117474,0.0,0.29687791394846796,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,0.0786987506843378,0.19960085416521486,0.0001418967662603276,0.278441501615813,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,0.03235700097519769,0.2539385396438988,0.0,0.28629554061909646,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,0.052881404616781556,0.19862008950120638,0.0,0.25150149411798794,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,0.05003573352397326,0.17714675398873156,0.0,0.2271824875127048,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,0.04632754278311249,0.1716581152509498,0.0,0.21798565803406228,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,0.05997032735667081,0.16849702768046187,0.0,0.22846735503713267,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,0.05858728384924827,0.16796278747552232,0.0,0.2265500713247706,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,0.056144036102180904,0.1979332727255227,0.0,0.2540773088277036,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,0.053520759395154216,0.19697444459709615,0.0,0.25049520399225034,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,0.0323848466372456,0.2399019420541166,0.0,0.2722867886913622,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,0.024695189455762753,0.20812177503070603,0.0,0.23281696448646877,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,0.01791380481074407,0.28618496059053417,0.0,0.3040987654012782,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,0.043765392172167975,0.18008892574705226,0.0,0.22385431791922022,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,0.03618699808820095,0.18502130118872812,0.0,0.22120829927692906,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,0.03529613114653076,0.19773657970926337,0.0,0.23303271085579413,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,0.03305737496756249,0.21942901283576075,0.0,0.2524863878033232,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,0.042288455705949544,0.18298752765189022,0.0,0.22527598335783977,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,0.0366286527152374,0.18046472418713777,0.0,0.21709337690237518,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,0.029684149895109327,0.2404981956773182,0.0,0.27018234557242754,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,0.023416043619319628,0.21055788470386444,0.0,0.23397392832318406,R10AFRICA
MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,0.06113723917120496,0.15851389816752234,0.0,0.21965113733872732,R10AFRICA
MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,0.048553509379820496,0.1795093535569766,0.0,0.2280628629367971,R10AFRICA
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,0.07028102182675985,0.49868207327097785,0.0,0.5689630950977377,R10AFRICA
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,0.10816487503023936,0.6360730349488366,0.0,0.7442379099790759,R10AFRICA
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,0.0349505447022854,0.3756250449056114,0.0,0.41057558960789675,R10AFRICA
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,0.05414998753447678,0.5031731750735949,0.0,0.5573231626080717,R10AFRICA
REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,0.013684537011792593,0.3504823915646456,0.0,0.36416692857643823,R10AFRICA
REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,0.04582217519251419,0.4492160541331632,0.0,0.49503822932567737,R10AFRICA
REMIND-MAgPIE 1.7-3.0,CO_Bridge,0.018552762663584573,0.4398050531340784,0.0,0.458357815797663,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,0.08952907208609522,0.6133510278923667,0.0,0.7028800999784619,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,0.030968016094869745,0.43902753033373165,0.0,0.4699955464286014,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,0.05827796234983659,0.5702256419735213,0.0,0.628503604323358,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,0.032388038495756784,0.5408874124398206,0.0,0.5732754509355774,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,0.07247304520570456,0.7391317431969873,0.0,0.8116047884026918,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,0.04582217519251419,0.4492160541331632,0.0,0.49503822932567737,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,0.013684537011792593,0.3504823915646456,0.0,0.36416692857643823,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,0.017780274073493144,0.42226493754468586,0.0,0.440045211618179,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,0.0058687827415531794,0.37646767720307367,0.0,0.38233645994462684,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,0.10276580098072013,0.7815847924341278,0.0,0.8843505934148479,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,0.030531484188042506,0.4410662351634897,0.0,0.4715977193515322,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,0.07122426512525443,0.7030931804452529,0.0,0.7743174455705073,R10AFRICA
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,0.042008962206256543,0.6198080035581658,0.0,0.6618169657644223,R10AFRICA
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,0.005922630116436512,0.6862099769108596,0.16763840701779945,0.8597710140450956,R10AFRICA
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,0.01793487952427959,0.8643850549782798,0.1677080746418536,1.050028009144413,R10AFRICA
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,0.025428713792753875,0.6166744975089918,0.0,0.6421032113017457,R10AFRICA
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,0.03492123432844387,0.7575757295620619,0.0,0.7924969638905057,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,0.03514578576326176,0.6807109768607826,0.0,0.7158567626240444,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,0.03331160654811521,0.680243293904166,0.0,0.7135549004522812,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,0.0307126301814401,0.6828815474175772,0.0,0.7135941775990173,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,0.07794170763190625,0.5540086068488939,0.0,0.6319503144808001,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,0.07706430626733543,0.5582021868957431,0.0,0.6352664931630785,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,0.02692755125563721,0.6772809873087314,0.0,0.7042085385643686,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,0.013037330762333042,0.615056324093894,0.0,0.628093654856227,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,0.013587254314276577,0.6141157224295387,0.0,0.6277029767438153,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,0.027428848113368,0.6806096285699897,0.0,0.7080384766833577,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,0.005287731476257598,0.623974425054916,0.0,0.6292621565311736,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,0.0035466249334311505,0.6276644286193324,0.0,0.6312110535527635,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,0.005207170420864332,0.620873731469809,0.0,0.6260809018906733,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,0.0017511121831654975,0.6349440356393001,0.0,0.6366951478224656,R10AFRICA
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,0.011498249021651698,0.5666913915294866,0.0,0.5781896405511383,R10AFRICA
