model,scenario,shannon_index,region
IMAGE 3.2,SSP2_SPA2_19I_D,0.7987645896547826,R10AFRICA
IMAGE 3.2,SSP2_SPA2_19I_LI,0.7714356909123158,R10AFRICA
IMAGE 3.2,SSP2_SPA2_19I_LIRE,0.7570423673556326,R10AFRICA
IMAGE 3.2,SSP2_SPA2_19I_RE,0.7214370672384803,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,0.7170792185245409,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,0.7242366448149474,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,0.7776511844410134,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,0.7506951440816362,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,0.7527017974997617,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,0.7833991838218806,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,0.8596626175020301,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,0.8824361885041777,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,0.8745933715049751,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,0.7402439441922064,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,0.8645668894052343,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,0.7871236376057021,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,0.8512161514047872,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,0.875172170725089,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,0.8506622487383939,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,0.7278726130002167,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,0.8610735234832193,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,0.8699939138009843,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,0.8716757710505024,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,0.8773429238524839,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,0.8417817496916987,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,0.7931415862493646,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,0.7639583519899221,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,0.9055956162264363,R10AFRICA
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,0.9097818565638108,R10AFRICA
