model,scenario,CDR_2050,flexibility_scores,shannon_index,carbon_budgets,robustness_score,Region
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,0.26604124156597475,0.5897580965853588,0.6498009853584286,0.8796285173787554,2.3852288408885176,R10LATIN_AM
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,0.061585216126503944,0.4523738050695059,0.9656313100583386,0.6497891618480454,2.1293794931023937,R10LATIN_AM
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,0.060548140893364584,0.446298740826531,0.9693082549641197,0.6497891618480454,2.125944298532061,R10LATIN_AM
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,0.10354323145140498,0.3935815351791102,0.9474216534722177,0.6497891618480454,2.0943355819507783,R10LATIN_AM
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,0.09622325109656905,0.39332436104241886,0.951404734069621,0.6497891618480454,2.0907415080566545,R10LATIN_AM
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,0.0749655629984497,0.2549852283944416,1.0,0.6019424634840107,1.9318932548769019,R10LATIN_AM
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,0.0745135566715668,0.255871390545704,0.9997771206537802,0.5911940796229423,1.9213561474939935,R10LATIN_AM
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,0.08271660024050811,0.2608611491184058,0.9365853043235431,0.6597959081266681,1.9399589618091253,R10LATIN_AM
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,0.06252922011006862,0.37013090237075896,0.925123162254922,0.656298231102944,2.0140815158386935,R10LATIN_AM
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,0.0853317829094532,0.29485167710781895,0.7194905450398157,0.2422436887505024,1.34191769380759,R10LATIN_AM
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,0.13347323767317446,0.0,0.8209425164941319,0.49214813332539187,1.4465638874926983,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-1000,0.09606652591067762,0.5951101062140333,0.5844395816694619,0.0,1.275616213794173,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,0.10742495181038939,0.539657755121508,0.5711653386201887,0.42722391513537045,1.6454719606874566,R10LATIN_AM
WITCH 5.0,ENGAGE-INDCi2030-1000f,0.09459048940116196,0.6127000782097812,0.6975337808709604,0.0,1.4048243484819036,R10LATIN_AM
