model,scenario,region,economic_score,environmental_score,resource_score,resilience_score,robustness_score,transition_speed_score,economic_dimension_score,environmental_dimension_score,resource_dimension_score,resilience_dimension_score,robustness_dimension_score,transition_speed_dimension_score
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,R10AFRICA,0.2703555302975555,1.6921984305291529,0.0,1.4696459883554769,1.5117957837340081,0.14102989173445818,0.2703555302975555,0.8398329647937298,0.0,0.6339107529044318,0.5689529479134858,0.09501203446191199
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,R10AFRICA,0.22085934496019638,0.5987620690191924,2.215814166199008,1.7846682031690637,1.3142803426789542,0.30309015265867656,0.22085934496019638,0.2708545138038326,0.30540063798538186,0.7811923765724409,0.4443972847595272,0.2041922579341827
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,R10AFRICA,0.20798357575451934,0.6004962775300109,2.2157951783764283,1.7663484481745324,1.359895079393027,0.4030236563262711,0.20798357575451934,0.2717569232232673,0.30539802093688645,0.7726273829500345,0.4731624980039485,0.2715175985239833
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,R10AFRICA,0.12838562248061056,0.7180147710119567,2.215814166199008,1.3834603604122095,1.2585532222551143,0.40545928593929775,0.12838562248061056,0.33290862142698097,0.30540063798538186,0.5936165811812003,0.4092550781402626,0.2731584855861748
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),R10AFRICA,0.2056145369509914,0.7378493700640288,2.215814166199008,1.6329835136123119,1.3113280916496466,0.3908821506741305,0.2056145369509914,0.34322971540365216,0.30540063798538186,0.7102755766994029,0.4425355589988062,0.2633378492576877
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,R10AFRICA,0.25147224861685813,0.5751630860274065,3.490612878157041,2.005712005339146,1.115746666154661,0.35728528976292545,0.25147224861685813,0.2585745922096201,0.481103251441803,0.8845364855097252,0.3191995098119765,0.24070359727430093
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,R10AFRICA,0.17739493146071408,1.7818086917710105,0.0,1.3387760720452824,1.7486432928480156,0.4389872750905632,0.17739493146071408,0.8864623887172068,0.0,0.5727254368946777,0.718311896289758,0.29574633856897836
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,R10AFRICA,0.1809610396076795,1.781952717386258,0.0,1.3428170289477837,1.890747324073497,0.341324841675835,0.1809610396076795,0.8865373336105274,0.0,0.5746146963366667,0.8079244438029783,0.22995102117126134
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,R10AFRICA,0.2323515541351057,1.7818735644985577,0.0,1.3384625739319809,1.8596146535286686,0.36642901659108557,0.2323515541351057,0.8864961457654728,0.0,0.5725788678307429,0.7882917993638837,0.24686373877212775
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,R10AFRICA,0.15980763734443648,1.7821840559807212,0.0,1.3708982337308817,1.8071217855702595,0.4690378271672535,0.15980763734443648,0.8866577125184962,0.0,0.5877434385031705,0.7551891520747009,0.315991437351908
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,R10AFRICA,0.17783810713314532,1.7709738582583152,0.0,1.3853360127525116,1.8184810766699262,0.3424906521371994,0.17783810713314532,0.8808243955007806,0.0,0.5944935006780677,0.7623524605650153,0.23073642930260824
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,R10AFRICA,0.15728034701208385,1.7768825805246555,0.0,1.3753337012166673,1.9488884966440698,0.28258958868543094,0.15728034701208385,0.8838990469032539,0.0,0.5898171425859753,0.8445889813570724,0.19038099943600478
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,R10AFRICA,0.1618868817179657,1.7767718752830959,0.0,1.3747798402602343,1.910639005706921,0.2761884571766933,0.1618868817179657,0.8838414405357722,0.0,0.5895581972255726,0.8204683825647481,0.18606854822425356
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,R10AFRICA,0.14919906523219734,1.772121711131489,0.0,1.4059611660434599,1.8953912668550945,0.3702550042872659,0.14919906523219734,0.8814216900235646,0.0,0.604136331952332,0.8108529711612504,0.24944131201117403
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,R10AFRICA,0.13273669158944837,1.7810075067857176,0.0,1.3199684945897094,1.826531721411526,0.3035351845017714,0.13273669158944837,0.8860454856326424,0.0,0.5639323727402727,0.7674292960227931,0.20449207650663392
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,R10AFRICA,0.12273125408679021,1.7758240806535759,0.0,1.3278733821160074,1.8591782292100276,0.2676719308320793,0.12273125408679021,0.883348247937516,0.0,0.5676281269285134,0.7880165848280761,0.18033095256564083
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,R10AFRICA,0.28071222725383876,1.7676887414157185,0.0,1.583106047994104,1.6779820545048145,0.5981519156152927,0.28071222725383876,0.8791149583920309,0.0,0.6869564779969766,0.673752051479123,0.40297577854562766
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,R10AFRICA,0.24559770020883875,1.7701345928459506,0.0,1.564456759855399,1.687220998757025,0.5760265651341445,0.24559770020883875,0.8803876769581147,0.0,0.6782374184889151,0.6795782432038286,0.388069899114373
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,R10AFRICA,0.26510239281887854,1.7685193027304666,0.0,1.55101569248375,1.7180442914050698,0.5038955962852771,0.26510239281887854,0.8795471476871307,0.0,0.6719533466576666,0.6990157901412127,0.3394751649501887
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,R10AFRICA,0.24914482473830107,1.7689422674740176,0.0,1.5312555450659486,1.7369387524088873,0.46702888433015244,0.24914482473830107,0.8797672408110475,0.0,0.6627149296230611,0.7109308693253823,0.31463800976486817
