model,scenario,region,economic_score,environmental_score,resource_score,resilience_score,robustness_score,transition_speed_score,economic_dimension_score,environmental_dimension_score,resource_dimension_score,resilience_dimension_score,robustness_dimension_score,transition_speed_dimension_score
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,R10LATIN_AM,0.31715089578694133,1.3786574326634227,0.0,0.5117291844467744,1.5421689792282431,0.25596677104316456,0.31715089578694133,0.6893287163317113,0.0,0.10203077610689097,0.3092957190340981,0.08505970704461444
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,R10LATIN_AM,0.46738526025433974,1.0029101966677052,0.0,0.5362633618069393,1.9771447675714187,0.5022013558643251,0.46738526025433974,0.5014550983338526,0.0,0.12209240024958705,0.6569657980918159,0.2142372590725502
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,R10LATIN_AM,0.429778814066405,0.35950658739527547,1.2416718886298237,0.6136312723463567,1.5493854928022786,0.4342977934845118,0.429778814066405,0.17975329369763773,0.1711368185747056,0.18535622683574537,0.31506377765263094,0.17861425360168462
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,R10LATIN_AM,0.29380855399431577,0.3694190043121274,0.0,0.5289810409804377,1.6337196249635169,0.20695184665172506,0.29380855399431577,0.1847095021560637,0.0,0.11613763840193647,0.38247087290141124,0.05934590266445737
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,R10LATIN_AM,0.2469127594311409,0.001727132127385173,0.0,0.4941793305595349,2.0515421160223757,0.20091342028124426,0.2469127594311409,0.0008635660636925865,0.0,0.08768024104404892,0.7164305607540125,0.05617807334752297
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,R10LATIN_AM,0.4170247478949874,0.0,0.0,0.5618886869752455,2.224979604804097,0.40185359506314994,0.4170247478949874,0.0,0.0,0.14304625716983688,0.8550567258240093,0.1615936464736319
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,R10LATIN_AM,0.4127795572431547,0.34984020479522565,1.0056945101199,0.6772057107080522,1.6487180379731923,0.32644305407896296,0.4127795572431547,0.17492010239761283,0.1386125920188871,0.2373411158651267,0.39445889516967636,0.12203239195483753
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,R10LATIN_AM,0.38446918304053984,2.0,0.0,0.6083122022199776,2.077837734714821,0.10606521359117271,0.38446918304053984,1.0,0.0,0.18100681727138312,0.7374482819115435,0.006419591356206035
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,R10LATIN_AM,0.6161388800891197,1.3036321352798235,1.2321510564371054,0.7695411081788881,1.4680141541592464,0.8202014663560646,0.6161388800891197,0.6518160676399117,0.16982458388004448,0.3128438731792568,0.2500248019275372,0.3810638478223441
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,R10LATIN_AM,0.38112971451111677,1.3352385658741632,0.0,0.6531772447296001,1.8561948365976553,0.09382837067611996,0.38112971451111677,0.6676192829370816,0.0,0.21769301248229433,0.5602922056975242,0.0
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,R10LATIN_AM,0.320746909628361,1.4197049559502535,0.0,0.511209982707877,2.317601539927513,0.10278490008363446,0.320746909628361,0.7098524779751267,0.0,0.10160622426693786,0.9290881463531703,0.004698700405425394
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,R10LATIN_AM,0.4766970348573511,1.4207002361113479,0.0,0.5109739766534628,2.294796938385446,0.40681544018047366,0.4766970348573511,0.7103501180556739,0.0,0.10141324185348445,0.9108607464990087,0.16419668863467998
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,R10LATIN_AM,0.5549789806300662,1.3504665373170166,0.0,0.6020792127158925,1.8230445264708925,0.3465462749063074,0.5549789806300662,0.6752332686585083,0.0,0.1759100948143525,0.5337956253097752,0.1325787774523885
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,R10LATIN_AM,0.4027881361254707,0.3049536704970222,0.0,1.0667273551139345,1.7855925347833057,0.5784669892682257,0.4027881361254707,0.1524768352485111,0.0,0.5558533981723248,0.5038607708653724,0.2542471051066935
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,R10LATIN_AM,0.3571018914642544,0.30419944802102167,0.0,0.9507039076334557,1.935024178973102,0.4837207128555375,0.3571018914642544,0.15209972401051083,0.0,0.4609808959920619,0.6232993992705994,0.20454209693474065
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,R10LATIN_AM,0.3469155250239789,0.5091642494928946,0.0,0.8600846500850944,1.9114628056651963,0.3971321071818279,0.3469155250239789,0.2545821247464473,0.0,0.386881428203215,0.6044671223021049,0.15911669853846788
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,R10LATIN_AM,0.33680326862497373,0.5107524752727953,0.0,0.7796561014596484,2.0414499247468147,0.14877736226902336,0.33680326862497373,0.25537623763639766,0.0,0.3211149144465294,0.7083640130686695,0.02882688565268062
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,R10LATIN_AM,0.2898688892605883,0.5070896495071809,0.0,0.7282273187215043,2.101279893598091,0.1872332680706967,0.2898688892605883,0.25354482475359047,0.0,0.27906154154297236,0.7561852724536469,0.04900130500195699
