model,scenario,shannon_index,region
WITCH 5.0,ENGAGE-INDCi2030-900-NDCp,1.0156247874531221,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-900f,1.0166928116233067,R10INDIA+
WITCH 5.0,ENGAGE-INDCi2030-900f-NDCp,1.0162570961041237,R10INDIA+
IMAGE 3.0,ENGAGE-INDCi2030-1000,0.8184231905068631,R10AFRICA
IMAGE 3.0,ENGAGE-INDCi2030-1000f,0.7067597351523919,R10AFRICA
IMAGE 3.0,ENGAGE-INDCi2030-1200,0.7151561508048592,R10AFRICA
IMAGE 3.0,ENGAGE-INDCi2030-1200f,0.7213759162003133,R10AFRICA
IMAGE 3.0,ENGAGE-INDCi2030-1400f,0.7157425570216228,R10AFRICA
IMAGE 3.0,ENGAGE-INDCi2030-800f,0.7943440899378136,R10AFRICA
IMAGE 3.0,ENGAGE-NPi2020-1000,0.8233314566666983,R10AFRICA
IMAGE 3.0,ENGAGE-NPi2020-1200,0.7723136083412272,R10AFRICA
IMAGE 3.0,ENGAGE-NPi2020-1400,0.7682656033081914,R10AFRICA
IMAGE 3.0,ENGAGE-NPi2020-1400f,0.7689793962543303,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,0.8402105630296137,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,0.71063152617976,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,0.8119857658253848,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,0.8278262731488314,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,0.7819162126646144,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,0.5981219728134386,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,0.7835567402018997,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,0.6312927913473908,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,0.7214370672384802,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,0.6699783847315877,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,0.597430415172784,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,0.5937710835095005,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,0.6861506056473033,R10AFRICA
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,0.8168087443486743,R10AFRICA
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,0.7208560649109592,R10AFRICA
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,0.790417589563396,R10AFRICA
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,0.7150624020586807,R10AFRICA
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,0.7090584011534461,R10AFRICA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,0.7421402081429065,R10AFRICA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,0.7203194779758273,R10AFRICA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,0.702502536725993,R10AFRICA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),0.7518191297613693,R10AFRICA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,0.7429233886870813,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,0.5382642319485101,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,0.5069203911656456,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,0.5245280152538131,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,0.5019352824419236,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,0.5226369333197386,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,0.4976747696665346,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,0.5243437537262421,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,0.4876718688104343,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200,0.5249408495636144,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1200f,0.5244746479383324,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-300f,0.5634277096043422,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-400f,0.5581593654064769,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-500f,0.5483630309679766,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f,0.5420449893825721,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV,0.5218984520604572,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-COV-NDCp,0.5389697096830529,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-600f-NDCp,0.5012721677431442,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-700f,0.5343402688450051,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-800f,0.5286940015475746,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900,0.5675305913484788,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-900f,0.5252973679465908,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f,0.5276553417903698,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-NPi2020-1000f-COV,0.4947996151249631,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-NPi2020-1200f,0.5152466691032431,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-NPi2020-900f,0.5329760546135226,R10AFRICA
REMIND-MAgPIE 2.1-4.2,NGFS Phase 2-Delayed Transition,0.5783224947611012,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150,0.6534269458432241,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-1150-with-OAE,0.6539617395829953,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500,0.6611636476998429,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-End-of-Century-Budget-500-with-OAE,0.6621234741606232,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150,0.6785552317948905,R10AFRICA
REMIND-MAgPIE 3.2.0-4.8.0,RESCUE-Peak-Budget-1150-with-OAE,0.6781155380825957,R10AFRICA
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Below 2°C,0.6751920695115174,R10AFRICA
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Delayed Transition,0.6639680187491549,R10AFRICA
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Low Demand,0.6071313398481671,R10AFRICA
REMIND-MAgPIE 3.3-4.8,NGFS Phase 5-Net-Zero 2050,0.6912160472109343,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1000,0.5010168692415613,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1000-NDCp,0.5422365974699952,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1000f,0.4600562181500487,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1000f-NDCp,0.4918826782002294,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1200,0.4801785068621194,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1200-NDCp,0.5098817118674316,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1200f,0.45487836885443167,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1200f-NDCp,0.4844941064403434,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1400,0.4499979874253644,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1400-NDCp,0.47419182900953505,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1400f,0.45074015736936834,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1400f-NDCp,0.47321619433466455,R10AFRICA
WITCH 5.0,ENGAGE-INDCi2030-1600-NDCp,0.46686137919057685,R10AFRICA
