model,scenario,environmental_score,environmental_score_2050,Region
IMAGE 3.0,ENGAGE-NPi2020-1400f,1.7918300905089557,1.8807185512716622,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Default,1.4875882890311076,1.7004012837548785,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Lifestyle-Renewables,1.656437262101823,1.6722823119318218,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-19-Renewables,1.4791336968956645,1.6867737395564304,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Default,1.5285807356314138,1.7256066516934176,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle,1.656176672342438,1.6724091524088123,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Lifestyle-Renewables,1.6563836035470532,1.6722120023004594,R10AFRICA
IMAGE 3.2,SSP2021-SSP1-SPA1-26-Renewables,0.5218255863859944,0.7132212431899841,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA0-26-Default,1.850643971698744,1.9229756660858284,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA2-19-Renewables,1.434625604425674,1.7163924844961596,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Default,1.5283156392838393,1.8222014858479874,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle,1.7640124746477444,1.7620845590882688,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Lifestyle-Renewables,1.7643505855551973,1.7619253671029658,R10AFRICA
IMAGE 3.2,SSP2021-SSP2-SPA2-26-Renewables,1.5818720764282366,1.8250660510644345,R10AFRICA
IMAGE 3.3,NAVIGATE Demand-1.5°C-ele_u,1.4221139628059423,1.707290401153195,R10AFRICA
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1.421994047232195,1.706680220740924,R10AFRICA
IMAGE 3.3,NAVIGATE Demand-2.0°C-ele_u,1.6922536527146663,1.8728927950212788,R10AFRICA
IMAGE 3.3,NAVIGATE Demand-2.0°C-ref,1.6924931536007444,1.8726960734218827,R10AFRICA
IMAGE 3.3,NAVIGATE Demand-2.0°C-tec_u,1.6921984305291529,1.8724322702037446,R10AFRICA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Below 2°C,0.5987620690191924,0.8076210012563734,R10AFRICA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Delayed Transition,0.6004962775300109,0.8205177374188233,R10AFRICA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Low Demand,0.7180147710119567,0.7497540513929103,R10AFRICA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Nationally Determined Contributions (NDCs),0.7378493700640288,0.8328624148622871,R10AFRICA
MESSAGEix-GLOBIOM 2.0-M-R12-NGFS,NGFS Phase 5-Net-Zero 2050,0.5751630860274065,0.7009216007737027,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000,1.7818086917710105,1.8520431144040135,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV,1.781952717386258,1.8521574359744433,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-COV-NDCp,1.7818735644985577,1.852171874511885,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000-NDCp,1.7821840559807212,1.8520435099803825,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f,1.7709738582583152,1.8521799838274347,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV,1.7768825805246555,1.8522947009742319,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-COV-NDCp,1.7767718752830959,1.8523259515073254,R10AFRICA
POLES-JRC ENGAGE,ENGAGE-INDCi2030-1000f-NDCp,1.772121711131489,1.8522078719613977,R10AFRICA
