model,scenario,final_energy_demand,energy_diversity,gini_coefficient,electricity_price,resilience_score,Region
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,0.21018073111140698,0.5602331778608519,0.6672872691252503,0.5498570045771469,1.9875581826746562,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,0.20943944604275647,0.5405636588132463,0.6672872691252503,0.5605458300531195,1.9778362040343724,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,0.20667156908804418,0.5798566301995145,0.6672872691252503,0.5387508999569316,1.9925663683697405,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,0.20767878677360863,0.5696625582493554,0.6672872691252503,0.51936368527328,1.9639922994214944,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,0.20366835745445638,0.5826854332292399,0.6672872691252503,0.5885587378401426,2.042199797649089,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,0.21427081496627842,0.5339437943916305,0.6672872691252503,0.5249446061786367,1.940446484661796,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,0.21063438096191064,0.5350255309469948,0.6672872691252503,0.5253463359281324,1.938293516962288,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,0.20956592335725735,0.5489037203692934,0.6672872691252503,0.5231139811205797,1.948870893972381,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,0.20818660484584764,0.567126532621343,0.6672872691252503,0.530889484576328,1.9734898911687688,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,0.21313830315989796,0.5059171435120823,0.6672872691252503,0.5465439630433017,1.9328866788405321,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,0.21193291947932733,0.4883142604520347,0.6672872691252503,0.5273635729099051,1.8948980219665175,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,0.2084187734108809,0.5394281135946126,0.6672872691252503,0.5284440795847745,1.9435782357155182,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,0.21053896729532998,0.5426831550995833,0.6672872691252503,0.5130006958493063,1.9335100873694697,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,0.167227396205524,0.6674848369978994,0.6672872691252503,0.5495316936884128,2.0515311960170863,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,0.18319731601718423,0.5207017862585906,0.6672872691252503,0.5450270154513956,1.916213386852421,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,0.4998873285590384,0.515938318877051,0.6672872691252503,0.3744586897958305,2.05757160635717,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,0.49513149944298,0.5709646342598834,0.6672872691252503,0.3697933187268062,2.1031767215549197,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,0.49979559341356344,0.5305378025831291,0.6672872691252503,0.37272680555551757,2.0703474706774605,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,0.4938197969379849,0.5933176641244936,0.6672872691252503,0.3538110922687817,2.1082358224565105,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,0.49318619128643915,0.5048136715050888,0.6672872691252503,0.3687147997865755,2.0340019317033535,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,0.49271962985297707,0.4969350836165557,0.6672872691252503,0.3735624144577167,2.0305043970525,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,CO_Bridge,0.4727915526259897,0.46526949391094335,0.6672872691252503,0.3740801556651603,1.9794284713273436,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,0.4877029285055591,0.5576337597614015,0.6672872691252503,0.369792952285247,2.082416909677458,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,0.48175842440316036,0.5769491061179073,0.6672872691252503,0.3594628832994871,2.085457682945805,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,0.47241940797640597,0.556483416817551,0.6672872691252503,0.3698844812435934,2.0660745751628005,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,0.46382215324740594,0.5576800121638834,0.6672872691252503,0.3681416851879616,2.0569311197245015,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,0.4929158590537276,0.7210961494587051,0.6672872691252503,0.36610638733661766,2.2474056649743006,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,0.49271962985297707,0.4969350836165557,0.6672872691252503,0.3735624144577167,2.0305043970525,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,0.49318619128643915,0.5048136715050888,0.6672872691252503,0.3687147997865755,2.0340019317033535,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,0.48279769532402705,0.48819985356177553,0.6672872691252503,0.37265624519750407,2.010941063208557,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,0.4767623749768531,0.48657189766829967,0.6672872691252503,0.3723033212602502,2.0029248630306533,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,0.48929243528495087,0.6005859787340884,0.6672872691252503,0.37823136851087563,2.1353970516551652,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,0.46457754474173524,0.5499667609665023,0.6672872691252503,0.3829136773230816,2.0647452521565692,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,0.46692225107986973,0.5798436670201809,0.6672872691252503,0.37780759920550666,2.0918607864308076,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,0.45823661476388305,0.5712112135349063,0.6672872691252503,0.3783579129959916,2.0750930104200314,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,0.21217167725197217,0.49966000725497034,0.6102275508720582,0.4307102581629271,1.7527694935419276,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,0.20304940337922828,0.6286745508733581,0.6102275508720582,0.43658960940190567,1.8785411145265503,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,0.4073151616300099,0.488129515504377,0.6672872691252503,0.4518038252464739,2.014535771506111,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,0.3772879948496995,0.6400465385951124,0.6672872691252503,0.48141653766693127,2.1660383402369936,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,0.4619056355090432,0.685412164353667,0.6672872691252503,0.42078847632665917,2.2353935453146194,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,0.44709332213662445,0.6472647675522581,0.6672872691252503,0.41687764914378966,2.1785230079579225,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,0.44206991983202276,0.6287359729612619,0.6672872691252503,0.41428470867077655,2.1523778705893113,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,0.38044311152069404,0.4669606288065682,0.6672872691252503,0.4256878814048363,1.940378890857349,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,0.38248139691691535,0.470943965579132,0.6672872691252503,0.4209008517381523,1.9416134833594498,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,0.428637652850559,0.5955633903102822,0.6672872691252503,0.4123989189755928,2.1038872312616843,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,0.3993632998891972,0.5259671073554816,0.6672872691252503,0.3899529891388264,1.9825706655087556,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,0.3990559433568935,0.5230691687408291,0.6672872691252503,0.38726689107831486,1.9766792723012876,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,0.4285985619497359,0.5959267060297545,0.6672872691252503,0.41159763343277356,2.103410170537514,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,0.4438607951517577,0.679535216443573,0.6672872691252503,0.4327934275324096,2.2234767082529903,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,0.43771145191559563,0.6515302128424182,0.6672872691252503,0.4276471222747784,2.1841760561580426,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,0.38961472326269303,0.532381121331075,0.6672872691252503,0.4341960029581736,2.023479116677192,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,0.4277366971460336,0.6149209526599697,0.6672872691252503,0.41912971753527434,2.129074636466528,R10LATIN_AM
