,scenario,model,forest_change_2050,forest_change_2100,bioenergy_threshold_breached,region
883,CEMICS_SSP1-1p5C-fullCDR,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10REF_ECON
884,CEMICS_SSP1-1p5C-minCDR,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10REF_ECON
885,CEMICS_SSP2-1p5C-fullCDR,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10REF_ECON
886,CEMICS_SSP2-1p5C-minCDR,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10REF_ECON
887,EN_INDCi2030_300f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10REF_ECON
888,EN_INDCi2030_400f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10REF_ECON
889,EN_INDCi2030_500f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10REF_ECON
890,EN_INDCi2030_600_COV,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10REF_ECON
891,EN_INDCi2030_600_COV_NDCp,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10REF_ECON
892,EN_INDCi2030_600f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10REF_ECON
893,EN_INDCi2030_600f_COV,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10REF_ECON
894,EN_INDCi2030_600f_COV_NDCp,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10REF_ECON
895,EN_INDCi2030_600f_NDCp,REMIND-MAgPIE 2.1-4.2,-6.18627983629827e-05,-6.18627983629827e-05,0,R10REF_ECON
896,EN_NPi2020_200f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10REF_ECON
897,EN_NPi2020_300f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10REF_ECON
898,EN_NPi2020_400,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10REF_ECON
899,EN_NPi2020_400f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10REF_ECON
900,EN_NPi2020_500,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10REF_ECON
901,EN_NPi2020_500f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10REF_ECON
902,EN_NPi2020_600,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10REF_ECON
903,EN_NPi2020_600_COV,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10REF_ECON
904,EN_NPi2020_600f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10REF_ECON
905,EN_NPi2020_600f_COV,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10REF_ECON
906,SusDev_SDP-PkBudg1000,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10REF_ECON
907,SusDev_SSP1-PkBudg900,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10REF_ECON
908,SusDev_SSP2-PkBudg900,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10REF_ECON
909,DeepElec_SSP2_ HighRE_Budg900,REMIND-MAgPIE 2.1-4.3,0.0,0.0,1,R10REF_ECON
910,DeepElec_SSP2_def_Budg1100,REMIND-MAgPIE 2.1-4.3,0.0,-4.740444319029091e-08,1,R10REF_ECON
911,DeepElec_SSP2_def_Budg900,REMIND-MAgPIE 2.1-4.3,0.0,-1.4221332957087274e-07,1,R10REF_ECON
912,EN_INDCi2030_500f,WITCH 5.0,-0.01443253321967053,-0.06473243280179031,0,R10REF_ECON
913,EN_NPi2020_400f,WITCH 5.0,-0.00956456016198226,-0.06473243280179031,0,R10REF_ECON
914,EN_NPi2020_450,WITCH 5.0,-0.026736322263842316,-0.06473243280179031,0,R10REF_ECON
915,EN_NPi2020_450f,WITCH 5.0,-0.00956456016198226,-0.06473243280179031,0,R10REF_ECON
916,EN_NPi2020_500,WITCH 5.0,-0.021583609972821216,-0.06473243280179031,0,R10REF_ECON
917,EN_NPi2020_500f,WITCH 5.0,-0.00956456016198226,-0.06473243280179031,0,R10REF_ECON
918,SSP1_SPA1_19I_D,IMAGE 3.2,0.02182999354685744,0.0164386402744659,1,R10NORTH_AM
919,SSP1_SPA1_19I_D_LB,IMAGE 3.2,0.02173751924219558,0.012121942145076059,1,R10NORTH_AM
920,SSP1_SPA1_19I_LI,IMAGE 3.2,0.07435938249053636,0.05330678635704611,1,R10NORTH_AM
921,SSP1_SPA1_19I_LIRE,IMAGE 3.2,0.07458489756752884,0.05257383264739823,1,R10NORTH_AM
922,SSP1_SPA1_19I_LIRE_LB,IMAGE 3.2,0.07449620313457722,0.05168760825451496,0,R10NORTH_AM
923,SSP1_SPA1_19I_RE,IMAGE 3.2,0.02138774393933157,0.01819325002891331,1,R10NORTH_AM
924,SSP1_SPA1_19I_RE_LB,IMAGE 3.2,0.02197009181571724,0.012440987063331799,1,R10NORTH_AM
925,SSP2_SPA1_19I_D_LB,IMAGE 3.2,0.014927783869363831,0.018631259149121115,1,R10NORTH_AM
926,SSP2_SPA1_19I_LIRE_LB,IMAGE 3.2,0.07231222744927562,0.053589648153975045,1,R10NORTH_AM
927,SSP2_SPA1_19I_RE_LB,IMAGE 3.2,0.014458247197211838,0.019677423231127644,1,R10NORTH_AM
928,SSP2_SPA2_19I_D,IMAGE 3.2,0.014796465626437882,0.008047580005564825,1,R10NORTH_AM
929,SSP2_SPA2_19I_LI,IMAGE 3.2,0.07233579041800298,0.05176390414648113,1,R10NORTH_AM
930,SSP2_SPA2_19I_LIRE,IMAGE 3.2,0.07158177448006092,0.04716839430069697,1,R10NORTH_AM
931,SSP2_SPA2_19I_RE,IMAGE 3.2,0.022824268129241765,0.017836118747509844,1,R10NORTH_AM
932,EN_INDCi2030_600f_COV,MESSAGEix-GLOBIOM_1.1,-0.02055018637488648,-0.19975451051492132,1,R10NORTH_AM
933,EN_INDCi2030_600f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,-0.014632464060274242,-0.19291373684647037,1,R10NORTH_AM
934,EN_INDCi2030_700f,MESSAGEix-GLOBIOM_1.1,-0.013768057131599842,-0.1988539392709244,1,R10NORTH_AM
935,EN_INDCi2030_700f_COV,MESSAGEix-GLOBIOM_1.1,-0.012311446051242791,-0.19478326138286833,1,R10NORTH_AM
936,EN_INDCi2030_700f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,-0.012311446051242791,-0.19198024746779505,1,R10NORTH_AM
937,EN_INDCi2030_700f_NDCp,MESSAGEix-GLOBIOM_1.1,-0.013768057131599842,-0.19856942953424495,1,R10NORTH_AM
938,EN_NPi2020_200f,MESSAGEix-GLOBIOM_1.1,-0.01561080158406003,-0.20149418926064885,1,R10NORTH_AM
939,EN_NPi2020_300f,MESSAGEix-GLOBIOM_1.1,-0.013751422984014161,-0.19792829627617659,1,R10NORTH_AM
940,EN_NPi2020_400f,MESSAGEix-GLOBIOM_1.1,-0.013213592248816686,-0.19509518695255967,1,R10NORTH_AM
941,EN_NPi2020_450,MESSAGEix-GLOBIOM_1.1,-0.07193448363875127,-0.05391742820387488,1,R10NORTH_AM
942,EN_NPi2020_450f,MESSAGEix-GLOBIOM_1.1,-0.012900247783890206,-0.1953821507655752,1,R10NORTH_AM
943,EN_NPi2020_500,MESSAGEix-GLOBIOM_1.1,-0.0329753228865462,-0.0540020576797717,1,R10NORTH_AM
944,EN_NPi2020_500f,MESSAGEix-GLOBIOM_1.1,-0.012491452659910474,-0.18922612130059813,1,R10NORTH_AM
945,EN_NPi2020_600,MESSAGEix-GLOBIOM_1.1,-0.013808556504585123,-0.05457453627598868,1,R10NORTH_AM
946,EN_NPi2020_600_COV,MESSAGEix-GLOBIOM_1.1,-0.013011158617957874,-0.05458769141695402,1,R10NORTH_AM
947,EN_NPi2020_600_DR10p,MESSAGEix-GLOBIOM_1.1,-0.05240662221240333,-0.1076803797076128,1,R10NORTH_AM
948,EN_NPi2020_600_DR1p,MESSAGEix-GLOBIOM_1.1,-0.011789355674697966,-0.04440960654646789,1,R10NORTH_AM
949,EN_NPi2020_600_DR2p,MESSAGEix-GLOBIOM_1.1,-0.012342356338644167,-0.04445268828248358,1,R10NORTH_AM
950,EN_NPi2020_600_DR3p,MESSAGEix-GLOBIOM_1.1,-0.01262056631584113,-0.04641454708650658,1,R10NORTH_AM
951,EN_NPi2020_600_DR4p,MESSAGEix-GLOBIOM_1.1,-0.013483866005536138,-0.05284493545244376,1,R10NORTH_AM
952,EN_NPi2020_600f,MESSAGEix-GLOBIOM_1.1,-0.012035238145915395,-0.17837249369146205,1,R10NORTH_AM
953,EN_NPi2020_600f_COV,MESSAGEix-GLOBIOM_1.1,-0.012035238145915395,-0.1780592655198775,1,R10NORTH_AM
954,EN_NPi2020_600f_DR10p,MESSAGEix-GLOBIOM_1.1,-0.012093559804514042,-0.20169160093825406,1,R10NORTH_AM
955,EN_NPi2020_600f_DR1p,MESSAGEix-GLOBIOM_1.1,-0.011182552983264649,-0.10134499611500009,1,R10NORTH_AM
956,EN_NPi2020_600f_DR2p,MESSAGEix-GLOBIOM_1.1,-0.011754087437439387,-0.1462720381141889,1,R10NORTH_AM
957,EN_NPi2020_600f_DR3p,MESSAGEix-GLOBIOM_1.1,-0.011859441097312517,-0.155124449945014,1,R10NORTH_AM
958,EN_NPi2020_600f_DR4p,MESSAGEix-GLOBIOM_1.1,-0.012035238145915395,-0.16192443077513816,1,R10NORTH_AM
959,EN_NPi2020_700,MESSAGEix-GLOBIOM_1.1,-0.0123120134903974,-0.06178497368479757,1,R10NORTH_AM
960,EN_NPi2020_700_COV,MESSAGEix-GLOBIOM_1.1,-0.011789355674697966,-0.06133793189276965,1,R10NORTH_AM
961,EN_NPi2020_700f,MESSAGEix-GLOBIOM_1.1,-0.011938786560219572,-0.16345252961099896,1,R10NORTH_AM
962,EN_NPi2020_700f_COV,MESSAGEix-GLOBIOM_1.1,-0.010933440443657683,-0.16186963513867436,1,R10NORTH_AM
963,NGFS2_Divergent Net Zero Policies,MESSAGEix-GLOBIOM_1.1,-0.03619390003150247,-0.10666496484638091,1,R10NORTH_AM
964,NGFS2_Net-Zero 2050,MESSAGEix-GLOBIOM_1.1,-0.020546658572250187,-0.054730558797724205,1,R10NORTH_AM
965,CD-LINKS_INDC2030i_1000,REMIND-MAgPIE 1.7-3.0,-0.0015348537127798378,-0.0015348537127798378,1,R10NORTH_AM
966,CD-LINKS_INDC2030i_400,REMIND-MAgPIE 1.7-3.0,-0.0015348537127798378,-0.0015348537127798378,1,R10NORTH_AM
967,CD-LINKS_NPi2020_1000,REMIND-MAgPIE 1.7-3.0,0.0,0.0,1,R10NORTH_AM
968,CD-LINKS_NPi2020_400,REMIND-MAgPIE 1.7-3.0,0.0,0.0,1,R10NORTH_AM
969,CO_2Deg2020,REMIND-MAgPIE 1.7-3.0,0.0,0.0,1,R10NORTH_AM
970,CO_2Deg2030,REMIND-MAgPIE 1.7-3.0,-0.0037953837275950253,-0.0037953837275950253,1,R10NORTH_AM
971,CO_Bridge,REMIND-MAgPIE 1.7-3.0,-0.0032150426886223826,-0.0032150426886223826,1,R10NORTH_AM
972,PEP_1p5C_full_NDC,REMIND-MAgPIE 1.7-3.0,-0.0037953837275950253,-0.0037953837275950253,1,R10NORTH_AM
973,PEP_1p5C_full_eff,REMIND-MAgPIE 1.7-3.0,0.0,0.0,1,R10NORTH_AM
974,PEP_1p5C_full_goodpractice,REMIND-MAgPIE 1.7-3.0,-0.0032208760994104635,-0.0032208760994104635,1,R10NORTH_AM
975,PEP_1p5C_full_netzero,REMIND-MAgPIE 1.7-3.0,-0.0032232094637256736,-0.0032232094637256736,1,R10NORTH_AM
976,PEP_1p5C_red_eff,REMIND-MAgPIE 1.7-3.0,0.0,0.0,1,R10NORTH_AM
977,PEP_2C_full_NDC,REMIND-MAgPIE 1.7-3.0,-0.0037953837275950253,-0.0037953837275950253,1,R10NORTH_AM
978,PEP_2C_full_eff,REMIND-MAgPIE 1.7-3.0,0.0,0.0,1,R10NORTH_AM
979,PEP_2C_full_goodpractice,REMIND-MAgPIE 1.7-3.0,-0.0032208760994104635,-0.0032208760994104635,1,R10NORTH_AM
980,PEP_2C_full_netzero,REMIND-MAgPIE 1.7-3.0,-0.0032232094637256736,-0.0032232094637256736,1,R10NORTH_AM
981,PEP_2C_red_NDC,REMIND-MAgPIE 1.7-3.0,-0.003717104910448521,-0.003717104910448521,1,R10NORTH_AM
982,PEP_2C_red_eff,REMIND-MAgPIE 1.7-3.0,0.0,0.0,1,R10NORTH_AM
983,PEP_2C_red_goodpractice,REMIND-MAgPIE 1.7-3.0,-0.00342426768888765,-0.00342426768888765,1,R10NORTH_AM
984,PEP_2C_red_netzero,REMIND-MAgPIE 1.7-3.0,-0.003413600880589507,-0.003413600880589507,1,R10NORTH_AM
985,CEMICS_SSP1-1p5C-fullCDR,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10NORTH_AM
986,CEMICS_SSP1-1p5C-minCDR,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10NORTH_AM
987,CEMICS_SSP2-1p5C-fullCDR,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10NORTH_AM
988,CEMICS_SSP2-1p5C-minCDR,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10NORTH_AM
989,EN_INDCi2030_300f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10NORTH_AM
990,EN_INDCi2030_400f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10NORTH_AM
991,EN_INDCi2030_500f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10NORTH_AM
992,EN_INDCi2030_600_COV,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10NORTH_AM
993,EN_INDCi2030_600_COV_NDCp,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10NORTH_AM
994,EN_INDCi2030_600f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10NORTH_AM
995,EN_INDCi2030_600f_COV,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10NORTH_AM
996,EN_INDCi2030_600f_COV_NDCp,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10NORTH_AM
997,EN_INDCi2030_600f_NDCp,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10NORTH_AM
998,EN_NPi2020_200f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10NORTH_AM
999,EN_NPi2020_300f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10NORTH_AM
1000,EN_NPi2020_400,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10NORTH_AM
1001,EN_NPi2020_400f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10NORTH_AM
1002,EN_NPi2020_500,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10NORTH_AM
1003,EN_NPi2020_500f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10NORTH_AM
1004,EN_NPi2020_600,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10NORTH_AM
1005,EN_NPi2020_600_COV,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10NORTH_AM
1006,EN_NPi2020_600f,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10NORTH_AM
1007,EN_NPi2020_600f_COV,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10NORTH_AM
1008,SusDev_SDP-PkBudg1000,REMIND-MAgPIE 2.1-4.2,0.0,0.0,0,R10NORTH_AM
1009,SusDev_SSP1-PkBudg900,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10NORTH_AM
1010,SusDev_SSP2-PkBudg900,REMIND-MAgPIE 2.1-4.2,0.0,0.0,1,R10NORTH_AM
1011,DeepElec_SSP2_ HighRE_Budg900,REMIND-MAgPIE 2.1-4.3,0.0,0.0,0,R10NORTH_AM
1012,DeepElec_SSP2_def_Budg1100,REMIND-MAgPIE 2.1-4.3,0.0,0.0,1,R10NORTH_AM
1013,DeepElec_SSP2_def_Budg900,REMIND-MAgPIE 2.1-4.3,0.0,0.0,1,R10NORTH_AM
1014,EN_INDCi2030_500f,WITCH 5.0,-0.03374769752091318,-0.09170559858258445,1,R10NORTH_AM
1015,EN_NPi2020_400f,WITCH 5.0,-0.034914487146690126,-0.09236912776377872,1,R10NORTH_AM
1016,EN_NPi2020_450,WITCH 5.0,-0.04674100390843679,-0.08601488692318683,1,R10NORTH_AM
1017,EN_NPi2020_450f,WITCH 5.0,-0.034846951090217904,-0.09236912776377872,1,R10NORTH_AM
1018,EN_NPi2020_500,WITCH 5.0,-0.031143305701586854,-0.08601488692318683,1,R10NORTH_AM
1019,EN_NPi2020_500f,WITCH 5.0,-0.032530171567312804,-0.09236912776377872,1,R10NORTH_AM
