model,scenario,final_demand_reduction,electrification,share_food_crop,transition_speed_score,Region
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,0.10949465760812174,0.1929650937996241,0.6188391389811225,0.9212988903888684,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,0.007555751740390609,0.17142916348234133,0.6461471498512281,0.8251320650739601,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,0.0,0.15286342923054289,0.6461471498512281,0.799010579081771,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,0.0,0.18999707198742136,0.6368199369972715,0.8268170089846928,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,0.0,0.21463140801278596,0.6368199369972715,0.8514513450100574,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,0.03922897515661172,0.20402177151924616,0.6488758535663658,0.8921266002422237,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,0.11635005433024223,0.2896568939618648,0.6488758535663658,1.0548828018584728,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,0.02426591015074799,0.2025019555597321,0.6368199369972715,0.8635878027077516,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,0.04773966964452653,0.18744428086158357,0.6188391389811225,0.8540230894872326,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,0.35119831358853143,0.3071512671146071,0.6643291729679617,1.3226787536711002,R10LATIN_AM
MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,0.23125459297990889,0.22772212928949861,0.6900312249595021,1.1490079472289096,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,0.0,0.05735269894518329,0.21315811231221327,0.27051081125739657,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,0.13072587321534407,0.21540905606728253,0.21315811231221327,0.5592930415948398,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,0.0,0.020429467446726985,0.21315811231221327,0.23358757975894026,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,0.22323564058477074,0.14749810298441146,0.21315811231221327,0.5838918558813955,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,0.0,0.0,0.21315811231221327,0.21315811231221327,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,0.0,0.08438036148011514,0.21315811231221327,0.2975384737923284,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,CO_Bridge,0.0,0.11946167855618174,0.21315811231221327,0.332619790868395,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,0.11288622511289108,0.25497333726363297,0.21315811231221327,0.5810176746887373,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,0.13776217984790876,0.1833791965706323,0.21315811231221327,0.5342994887307544,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,0.0,0.22802091386291132,0.21315811231221327,0.4411790261751246,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,0.121433055617854,0.18485418975842507,0.21315811231221327,0.5194453576884923,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,0.5601736332157955,0.4142481279622905,0.21315811231221327,1.1875798734902991,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,0.0,0.08438036148011514,0.21315811231221327,0.2975384737923284,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,0.0,0.0,0.21315811231221327,0.21315811231221327,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,0.0,0.07064667985551078,0.21315811231221327,0.28380479216772403,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,0.121433055617854,0.043089992409420116,0.21315811231221327,0.3776811603394874,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,0.21771362655378051,0.26567727594003276,0.21315811231221327,0.6965490148060265,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,0.12835377469586223,0.12199255543009044,0.21315811231221327,0.4635044424381659,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,0.10005241674128561,0.2353848017247067,0.21315811231221327,0.5485953307782055,R10LATIN_AM
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,0.121433055617854,0.2306361349340662,0.21315811231221327,0.5652273028641335,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,0.028981116818789298,0.19086094984767166,0.3043378201153515,0.5241798867818124,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,0.1533339722208875,0.4630868826616453,0.3045058242695072,0.9209266791520401,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,0.0,0.1587698172396069,0.0,0.1587698172396069,R10LATIN_AM
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,0.0,0.35955436503134136,0.0,0.35955436503134136,R10LATIN_AM
