Model,Scenario,Category,Category_name,Category_subset,Subset_Ch4,Category_Vetting_historical,IMP_marker,Literature Reference (if applicable),Policy_category,Policy_category_name,Project_study,CO2 emissions 2030 Gt CO2/yr,CO2 emissions 2050 Gt CO2/yr,CO2 emissions 2100 Gt CO2/yr,COVID,GDP|MER-per-capita-in-2100,GDP|MER-per-capita-in-2100_bin,GHG emissions 2030 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions 2050 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions 2100 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions reductions 2019-2030 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2040 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2050 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2030 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2040 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2050 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2020 % modelled Native,CO2 emissions reductions 2019-2030 % modelled Native,CO2 emissions reductions 2019-2040 % modelled Native,CO2 emissions reductions 2019-2050 % modelled Native,CO2 emissions reductions 2019-2100 % modelled Native,CH4 emissions reductions 2019-2030 % modelled Harmonized-Infilled,CH4 emissions reductions 2019-2040 % modelled Harmonized-Infilled,CH4 emissions reductions 2019-2050 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2030 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2040 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2050 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2030 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2040 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2050 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2020 % modelled Native-with-Infilled,GHG emissions reductions 2019-2030 % modelled Native-with-Infilled,GHG emissions reductions 2019-2040 % modelled Native-with-Infilled,GHG emissions reductions 2019-2050 % modelled Native-with-Infilled,GHG emissions reductions 2019-2100 % modelled Native-with-Infilled,Year of 50% CO2 emissions reductions 2019 modelled vs Harmonized-Infilled,Peak Emissions|CO2,Peak Emissions|GHGs,Population-in-2100,Population-in-2100_bin,Time horizon,Vetting_future,Vetting_historical,Climate impacts,Regional_scope,Scenario_scope,Sectoral_scope,Ssp_family,Technology_category_name,Year of peak CO2 Emissions (Harm-Infilled),Year of peak GHG Emissions,Year of netzero CO2 emissions (Harm-Infilled) Table SPM2,Year of netzero GHG emissions (Harm-Infilled) Table SPM2,"Cumulative net-negative CO2 (post net-zero, Gt CO2) (Harm-Infilled)","Cumulative net CO2 (2020 to netzero, Gt CO2) (Harm-Infilled)","Cumulative net CO2 (2020-2100, Gt CO2) (Harm-Infilled)",Median peak warming (MAGICCv7.5.3),P33 peak warming (MAGICCv7.5.3),P67 peak warming (MAGICCv7.5.3),Median warming in 2100 (MAGICCv7.5.3),Median year of peak warming (MAGICCv7.5.3),Median warming at year of netzero Emissions|CO2 (MAGICCv7.5.3),P67 warming at year of netzero (MAGICCv7.5.3) (Harm-Infilled),Exceedance Probability 1.5C (MAGICCv7.5.3),Exceedance Probability 2.0C (MAGICCv7.5.3),Exceedance Probability 3.0C (MAGICCv7.5.3),Category_FaIRv1.6.2,Category_name_FaIRv1.6.2,Median peak warming (FaIRv1.6.2),P33 peak warming (FaIRv1.6.2),P67 peak warming (FaIRv1.6.2),Median warming in 2100 (FaIRv1.6.2),Median year of peak warming (FaIRv1.6.2),Exceedance Probability 1.5C (FaIRv1.6.2),Exceedance Probability 2.0C (FaIRv1.6.2),Exceedance Probability 3.0C (FaIRv1.6.2),IMP_color_rgb,IMP_color_hex,Category_color_rgb,Category_color_hex
MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_120,C2,C2: return warming to 1.5°C (>50%) after a high overshoot,C2,NA,C2,non-IMP,"Guo, F., van Ruijven, B., Zakeri, B., Krey, V., & Riahi, K.  (2021). Global Energy Interconnection: A scenario analysis based on the MESSAGEix-GLOBIOM Model. IIASA Report. IIASA, Laxenburg, Austria. http://pure.iiasa.ac.at/id/eprint/17487/ ",P2b,P2b: Immediate global action with transfers,Guo 2021,28.63770582,4.890708301,-17.46747703,FALSE,70349.14644,High,39.00638222,12.7471815,-12.38728713,29.47084608,53.60248693,76.95126093,33.63061059,63.34260068,92.08390205,-0.933930615,31.94284998,60.65085645,88.37729284,141.5112409,20.04577398,32.95432158,45.09205434,2.850783201,12.6971168,22.58512355,35.74284817,23.27701292,14.81329472,-1.334500047,28.06679914,51.93018744,75.06777317,120.9706849,2036,42.47189622,55.55450206,9032.42,Medium,2100,Warning,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2020,2020,2054,2063,-606891.0977,649.2596322,43.39763668,1.730163653,1.60245446,1.867344856,1.312851711,2049,1.712486671,1.851696503,0.791666667,0.21,0.003333333,C2,C2: return warming to 1.5°C (>50%) after a high overshoot,1.654747741,1.525003128,1.787122132,1.303934053,2050,0.708091194,0.146624944,0.002235136,,,"119, 134, 99",778663
MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_15,C5,C5: limit warming to 2.5°C (>50%),C5,NA,C5,non-IMP,"Guo, F., van Ruijven, B., Zakeri, B., Krey, V., & Riahi, K.  (2021). Global Energy Interconnection: A scenario analysis based on the MESSAGEix-GLOBIOM Model. IIASA Report. IIASA, Laxenburg, Austria. http://pure.iiasa.ac.at/id/eprint/17487/ ",P2b,P2b: Immediate global action with transfers,Guo 2021,39.71976019,29.0842233,-10.88868085,FALSE,70349.14984,High,51.59456773,39.16950559,-3.61182093,6.635885927,14.81320409,29.11993744,5.946010449,15.08533055,31.51021936,-0.933930615,5.606486262,14.7934416,30.88170677,125.876814,9.794618094,17.59097175,29.11829764,-4.80476787,-2.673401686,5.970658393,19.57474826,16.74957211,9.769776396,-1.315694226,5.494513267,13.48552109,27.57116044,105.1811109,2057,42.47189622,55.4998167,9032.419922,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2020,2020,2077,2091,-165943.0979,1398.37157,1232.731272,2.073962185,1.905752766,2.264482568,1.961600763,2071,2.052936308,2.24876417,0.951666667,0.565,0.063333333,C4,C4: limit warming to 2°C (>50%),1.978427008,1.82528477,2.158242983,1.901062693,2082,0.9459097,0.48278945,0.025033527,,,"140, 167, 208",8CA7D0
MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_50,C3,C3: limit warming to 2°C (>67%),C3x_NZGHGs,Limit to 2C (>67%) immediate 2020 action,C3,Ren-2.0,"Guo, F., van Ruijven, B., Zakeri, B., Krey, V., & Riahi, K.  (2021). Global Energy Interconnection: A scenario analysis based on the MESSAGEix-GLOBIOM Model. IIASA Report. IIASA, Laxenburg, Austria. http://pure.iiasa.ac.at/id/eprint/17487/ ",P2b,P2b: Immediate global action with transfers,Guo 2021,31.71290895,12.72310827,-12.73281626,FALSE,70349.14644,High,42.40602635,20.98801224,-7.210786079,23.2874782,40.03828073,62.0326759,25.94943192,45.76314319,72.47543813,-0.933930615,24.63466819,43.9420021,69.7636922,130.2593787,18.11827633,30.28786574,42.50126556,0.593523816,8.684051472,16.46007043,33.28908071,20.45440225,18.48144839,-1.323037836,21.93799837,38.43971749,60.22113337,111.6551395,2042,42.47189622,55.5216011,9032.42,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2020,2020,2062,2077,-343015.4835,842.8752676,500.366092,1.800746562,1.662319226,1.947440096,1.551075824,2059,1.788807388,1.942799652,0.838333333,0.286666667,0.01,C3,C3: limit warming to 2°C (>67%),1.721337864,1.587280888,1.867388059,1.528930596,2060,0.783191775,0.206079571,0.004470273,,,"111, 120, 153",6F7899
MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_80,C2,C2: return warming to 1.5°C (>50%) after a high overshoot,C2,NA,C2,non-IMP,"Guo, F., van Ruijven, B., Zakeri, B., Krey, V., & Riahi, K.  (2021). Global Energy Interconnection: A scenario analysis based on the MESSAGEix-GLOBIOM Model. IIASA Report. IIASA, Laxenburg, Austria. http://pure.iiasa.ac.at/id/eprint/17487/ ",P2b,P2b: Immediate global action with transfers,Guo 2021,29.95709719,7.145347027,-17.09356879,FALSE,70349.14644,High,40.51384262,15.32997612,-11.83473482,26.7659826,49.32079536,72.28908282,30.33643967,57.99546809,86.43935693,-0.933930615,28.80733289,55.56821566,83.01917208,140.6226526,19.37128796,31.5662794,42.84331382,2.368986756,10.55709898,19.9496131,31.11128642,23.58828795,15.66548191,-1.340868601,25.38661938,47.68307267,70.45106669,119.9705138,2038,42.47189622,55.57399107,9032.42,Medium,2100,Warning,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2020,2020,2056,2067,-546837.2149,704.2305027,158.2804744,1.746607481,1.616148222,1.884493002,1.382483018,2050,1.73334648,1.874574111,0.808333333,0.22,0.003333333,C2,C2: return warming to 1.5°C (>50%) after a high overshoot,1.673308225,1.541546007,1.806748322,1.36953067,2050,0.730442557,0.162270899,0.003129191,,,"119, 134, 99",778663
MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_CB400,C2,C2: return warming to 1.5°C (>50%) after a high overshoot,C2,NA,C2,non-IMP,"Guo, F., van Ruijven, B., Zakeri, B., Krey, V., & Riahi, K.  (2021). Global Energy Interconnection: A scenario analysis based on the MESSAGEix-GLOBIOM Model. IIASA Report. IIASA, Laxenburg, Austria. http://pure.iiasa.ac.at/id/eprint/17487/ ",P2b,P2b: Immediate global action with transfers,Guo 2021,25.4791941,2.013760201,-18.33169867,FALSE,70349.14644,High,35.48844267,9.087623669,-13.42621014,35.8288382,60.58948226,83.56751311,41.51935999,71.71627898,99.28700213,-0.933930615,39.44901363,68.61246436,95.21432405,143.5650528,22.72132336,36.40163844,50.20512538,6.053304457,18.686713,31.08146232,35.25881479,21.83792531,13.6061365,-1.333417456,34.35759477,58.82751737,81.57305223,122.8415751,2033,42.47189622,55.55132513,9032.42,Medium,2100,Warning,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2020,2020,2051,2058,-681420.306,565.8908304,-114.7858241,1.692748195,1.568544786,1.825525401,1.217583743,2049,1.684139536,1.819293689,0.76,0.181666667,0.001666667,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.616269542,1.489830523,1.740186531,1.217041956,2049,0.657130085,0.120697363,0.000447027,,,"119, 134, 99",778663
MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_CB450,C2,C2: return warming to 1.5°C (>50%) after a high overshoot,C2,NA,C2,non-IMP,"Guo, F., van Ruijven, B., Zakeri, B., Krey, V., & Riahi, K.  (2021). Global Energy Interconnection: A scenario analysis based on the MESSAGEix-GLOBIOM Model. IIASA Report. IIASA, Laxenburg, Austria. http://pure.iiasa.ac.at/id/eprint/17487/ ",P2b,P2b: Immediate global action with transfers,Guo 2021,25.75131993,2.226987035,-18.18893509,FALSE,70349.14644,High,35.81105197,9.396085062,-13.27860503,35.24548734,59.91811129,83.00974488,40.83983573,70.94039303,98.75279006,-0.933930615,38.80230998,67.87504469,94.70759314,143.225777,22.28410521,35.99603392,49.5305653,5.830708014,18.02400382,30.274115,35.35584339,21.93348017,13.69639866,-1.333417456,33.78336937,58.16660769,81.02816942,122.5759062,2034,42.47189622,55.55132513,9032.42,Medium,2100,Warning,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2020,2020,2051,2059,-674716.0525,573.0652653,-101.1212551,1.696662395,1.571347792,1.828609355,1.225623166,2049,1.687207433,1.822053455,0.765,0.183333333,0.001666667,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.619483638,1.491986006,1.743732829,1.22464899,2049,0.659812249,0.122485472,0.000894055,,,"119, 134, 99",778663
MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_CB500,C2,C2: return warming to 1.5°C (>50%) after a high overshoot,C2,NA,C2,non-IMP,"Guo, F., van Ruijven, B., Zakeri, B., Krey, V., & Riahi, K.  (2021). Global Energy Interconnection: A scenario analysis based on the MESSAGEix-GLOBIOM Model. IIASA Report. IIASA, Laxenburg, Austria. http://pure.iiasa.ac.at/id/eprint/17487/ ",P2b,P2b: Immediate global action with transfers,Guo 2021,25.93291267,2.514009831,-18.17270251,FALSE,70349.14644,High,36.07710756,9.800822847,-13.24465646,34.76439843,59.09048685,82.27788707,40.38641203,69.97644183,98.0340354,-0.933930615,38.37075711,66.95881433,94.02548705,143.1872004,21.70643435,35.55377888,48.76980107,5.023219898,17.06912643,29.0446491,35.44536351,22.13759127,13.76227044,-1.333417456,33.31901309,57.35226318,80.31233639,122.5148055,2034,42.47189622,55.55132513,9032.42,Medium,2100,Warning,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2020,2020,2051,2059,-669459.8817,580.5550778,-88.65242983,1.701262105,1.574657153,1.832270357,1.235359135,2049,1.691189116,1.825738567,0.766666667,0.185,0.001666667,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.623027312,1.49582937,1.749445933,1.232474212,2049,0.665176576,0.122932499,0.001341082,,,"119, 134, 99",778663
MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_CB550,C2,C2: return warming to 1.5°C (>50%) after a high overshoot,C2,NA,C2,non-IMP,"Guo, F., van Ruijven, B., Zakeri, B., Krey, V., & Riahi, K.  (2021). Global Energy Interconnection: A scenario analysis based on the MESSAGEix-GLOBIOM Model. IIASA Report. IIASA, Laxenburg, Austria. http://pure.iiasa.ac.at/id/eprint/17487/ ",P2b,P2b: Immediate global action with transfers,Guo 2021,26.0311363,2.828319314,-18.1262802,FALSE,70349.14644,High,36.15474783,10.17900516,-13.17927112,34.62400719,58.28105694,81.59404758,40.14122712,68.92065031,97.2471473,-0.933930615,38.13732987,65.95496564,93.2785345,143.0768784,21.89342333,35.40402329,48.24666251,5.011518216,16.66509185,28.71190195,35.46244323,22.20695461,13.84562243,-1.333417456,33.17490057,56.54726469,79.63698733,122.3971248,2034,42.47189622,55.55132513,9032.42,Medium,2100,Warning,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2020,2020,2052,2059,-662193.0732,586.782783,-74.42963047,1.70289823,1.575891338,1.834537212,1.24242127,2049,1.687777786,1.822748591,0.768333333,0.186666667,0.001666667,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.625013605,1.498051804,1.750823706,1.240513254,2049,0.66607063,0.124720608,0.001341082,,,"119, 134, 99",778663
MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_CB600,C2,C2: return warming to 1.5°C (>50%) after a high overshoot,C2,NA,C2,non-IMP,"Guo, F., van Ruijven, B., Zakeri, B., Krey, V., & Riahi, K.  (2021). Global Energy Interconnection: A scenario analysis based on the MESSAGEix-GLOBIOM Model. IIASA Report. IIASA, Laxenburg, Austria. http://pure.iiasa.ac.at/id/eprint/17487/ ",P2b,P2b: Immediate global action with transfers,Guo 2021,26.17316717,3.124511099,-18.02944877,FALSE,70349.14644,High,36.33096088,10.57743869,-13.05632725,34.30537399,57.46387816,80.8735893,39.78661074,67.95910835,96.5054599,-0.933930615,37.79979529,65.04131555,92.57463842,142.8467597,21.63335902,34.98443136,47.66181328,4.726540914,15.73719809,27.34152498,35.56865446,22.49566971,13.97368788,-1.333417456,32.86299251,55.74283682,78.931262,122.1758488,2034,42.47189622,55.55132513,9032.42,Medium,2100,Warning,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2020,2020,2052,2060,-656462.0216,594.2144956,-61.54959341,1.705070756,1.577668998,1.837480063,1.248183665,2049,1.690251014,1.824671104,0.768333333,0.186666667,0.001666667,C2,C2: return warming to 1.5°C (>50%) after a high overshoot,1.62729613,1.500657508,1.75404314,1.246406776,2049,0.670540903,0.126955744,0.001341082,,,"119, 134, 99",778663
MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_mc_15,C5,C5: limit warming to 2.5°C (>50%),C5,NA,C5,non-IMP,"Guo, F., van Ruijven, B., Zakeri, B., Krey, V., & Riahi, K.  (2021). Global Energy Interconnection: A scenario analysis based on the MESSAGEix-GLOBIOM Model. IIASA Report. IIASA, Laxenburg, Austria. http://pure.iiasa.ac.at/id/eprint/17487/ ",P2b,P2b: Immediate global action with transfers,Guo 2021,40.47702012,29.02129007,-10.83243685,FALSE,70349.14984,High,52.40945797,39.13006897,-3.459289484,5.161282898,11.72267537,29.19130087,4.054983173,11.11260063,31.66778823,-0.933930615,3.806867504,11.01753181,31.03126681,125.7431508,9.245470712,16.55368289,28.87232021,-4.977553078,-3.448489479,5.905073945,19.64511701,17.06121256,10.0627812,-1.315694226,4.029269696,10.41527859,27.646025,104.906494,2056,42.47189622,55.4998167,9032.419922,Medium,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,2020,2020,2077,2091,-166849.2188,1405.073372,1238.742876,2.079575624,1.908482382,2.267527956,1.96297305,2070,2.056157523,2.252016904,0.955,0.568333333,0.063333333,C4,C4: limit warming to 2°C (>50%),1.981791098,1.826213448,2.160000978,1.902950518,2072,0.946803755,0.484577559,0.025033527,,,"140, 167, 208",8CA7D0
MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_mc_50,C2,C2: return warming to 1.5°C (>50%) after a high overshoot,C2,NA,C2,non-IMP,"Guo, F., van Ruijven, B., Zakeri, B., Krey, V., & Riahi, K.  (2021). Global Energy Interconnection: A scenario analysis based on the MESSAGEix-GLOBIOM Model. IIASA Report. IIASA, Laxenburg, Austria. http://pure.iiasa.ac.at/id/eprint/17487/ ",P2b,P2b: Immediate global action with transfers,Guo 2021,32.29136587,10.16035162,-16.42434903,FALSE,70349.14984,High,43.36508153,18.97097576,-10.68456298,21.74909666,41.23125695,65.7674807,24.5050288,48.41690554,78.89064986,-0.933930615,23.25997254,46.46433115,75.85405135,139.0322602,17.07311823,28.43954746,39.91812554,-0.104965273,8.216089083,16.54174804,31.28294485,18.5382579,16.6884565,-1.382089207,20.43030934,39.67387469,63.99266755,117.8698513,2041,42.47189622,55.69516362,9032.419922,Medium,2100,Warning,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,2020,2020,2058,2072,-468614.7296,799.6454741,331.3510451,1.795682294,1.655643258,1.938038478,1.488973662,2059,1.787110906,1.933246505,0.838333333,0.278333333,0.006666667,C2,C2: return warming to 1.5°C (>50%) after a high overshoot,1.714186159,1.581057619,1.858595876,1.463432025,2051,0.77738042,0.196691998,0.004470273,,,"119, 134, 99",778663
POLES ADVANCE,ADVANCE_2020_1.5C-2100,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,C1a_NZGHGs,Limit to 1.5C (>50%) no or low OS immediate 2020 action,C1,non-IMP,https://doi.org/10.1038/s41558-018-0198-6 ,P2a,P2a: Immediate global action without transfers,ADVANCE,24.388624,-0.283073313,-15.99691888,FALSE,54965.87827,Medium,33.62437133,7.010476328,-10.29336912,41.69381603,71.66641137,87.84351628,38.55509143,75.37273566,96.30121047,-1.950497865,40.56093675,79.12889557,100.6898959,138.9871062,53.1916618,65.97093162,70.08371565,26.09619981,37.78493372,40.78796899,86.13055605,84.66498451,82.91679667,-1.624818702,42.81776481,74.48087346,91.33716461,120.7414822,2033,41.83162088,58.51028368,11245.415,High,2100,Warning,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2020,2020,2053,2063,-453079.176,612.1469326,159.2609946,1.541078269,1.432290775,1.650572656,1.123983226,2038,1.452431482,1.569466209,0.56,0.06,0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.481417778,1.382194126,1.593136181,1.149417384,2038,0.469378632,0.033974072,0,,,"151, 206, 228",97CEE4
POLES ADVANCE,ADVANCE_2020_Med2C,C3,C3: limit warming to 2°C (>67%),C3y_+veGHGs,Limit to 2C (>67%) immediate 2020 action,C3,non-IMP,https://doi.org/10.1038/s41558-018-0198-6 ,P2a,P2a: Immediate global action without transfers,ADVANCE,36.41818925,17.7797585,-1.782132,FALSE,54965.87827,Medium,48.48178839,26.86560096,5.018532209,15.90553142,33.43716655,53.40005989,10.78799518,29.8437868,54.24773369,-1.95040852,11.2425383,31.244844,56.66763597,104.3433657,33.75829915,46.31233779,55.54519584,13.75999739,22.24104966,27.7691184,45.56550336,74.06993754,77.03143573,-1.617429238,15.65365575,33.82372789,54.72923199,92.81446071,2049,41.83140438,58.48892211,11245.415,High,2100,Warning,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2020,2020,2095,inf,-2719.043688,1349.675333,1347.004232,1.813160425,1.649984308,1.984658636,1.786560598,2094,1.791908832,1.976217072,0.821666667,0.306666667,0.011666667,C3,C3: limit warming to 2°C (>67%),1.753836927,1.61410527,1.918818684,1.743997216,2095,0.805990165,0.258828789,0.007152436,,,"111, 120, 153",6F7899
POLES ADVANCE,ADVANCE_2020_WB2C,C2,C2: return warming to 1.5°C (>50%) after a high overshoot,C2,NA,C2,non-IMP,https://doi.org/10.1038/s41558-018-0198-6 ,P2a,P2a: Immediate global action without transfers,ADVANCE,33.007721,9.16630225,-11.90140988,FALSE,54965.87827,Medium,44.07103586,17.26835242,-5.846319146,23.57588414,50.05057876,70.05474139,18.66227733,48.78687477,74.30433592,-1.95040852,19.55444264,51.16308548,77.66012705,129.005806,39.06911097,57.20368011,62.66994647,17.54866814,29.7855687,36.51720198,71.44742247,83.47973212,81.7667602,-1.624151281,23.65958053,51.42179234,72.39821777,112.6504942,2041,41.83140438,58.50766271,11245.415,High,2100,Warning,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2020,2020,2069,2082,-197413.8778,946.0816496,748.7122855,1.64618416,1.521782204,1.763996692,1.445022242,2049,1.586612642,1.725357661,0.708333333,0.138333333,0.001666667,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.575157365,1.455558794,1.699905824,1.443295582,2050,0.611086276,0.09655789,0.000894055,,,"119, 134, 99",778663
POLES ADVANCE,ADVANCE_2030_1.5C-2100,C2,C2: return warming to 1.5°C (>50%) after a high overshoot,C2,"Limit 2C (>67%) or return to 1.5C (>50%) after high OS, NDCs until 2030",C2,non-IMP,https://doi.org/10.1038/s41558-018-0198-6 ,P3b,P3b: NDC + Delayed global action,ADVANCE,39.6242535,-2.187464125,-18.30307831,FALSE,54965.87827,Medium,53.57487851,5.004770224,-12.60598011,7.098457823,74.59265172,91.32147594,3.285095311,79.1311901,100.7583643,-1.95040852,3.428802069,83.06794016,105.3312306,144.6077854,17.88069283,66.73823341,71.13027026,6.603135651,37.82458422,40.2943738,47.32886492,85.32370257,84.01435923,-1.62474482,6.588961405,77.5982123,95.02198557,124.9597199,2035,42.76879575,58.51007061,11245.415,High,2100,Warning,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2025,2020,2050,2058,-555725.5722,717.8792941,162.4742242,1.659638768,1.545034062,1.772297297,1.127322494,2039,1.592552891,1.713629631,0.74,0.12,0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.58545114,1.479868659,1.70163978,1.145645153,2040,0.63343764,0.066607063,0,,,"119, 134, 99",778663
POLES ADVANCE,ADVANCE_2030_Med2C,C3,C3: limit warming to 2°C (>67%),C3y_+veGHGs,"Limit 2C (>67%) or return to 1.5C (>50%) after high OS, NDCs until 2030",C3,non-IMP,https://doi.org/10.1038/s41558-018-0198-6 ,P3b,P3b: NDC + Delayed global action,ADVANCE,39.6020545,15.20422625,-0.7348685,FALSE,54965.87827,Medium,53.55810893,23.93471929,6.223649382,7.115978557,36.12146791,58.49082381,3.336346512,32.52726277,60.24540881,-1.95040852,3.482904893,34.06515326,62.94465604,101.7910024,17.89336926,48.83637392,57.82235559,6.603101035,24.18792553,30.08004996,47.24772654,77.49145255,80.67678245,-1.621554797,6.608291036,36.63805531,60.11657864,90.61448954,2046,42.76276825,58.50103157,11245.415,High,2100,Warning,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2025,2020,2097,inf,0,1342.597193,1342.597193,1.809201931,1.652277407,1.980376021,1.791602006,2094,1.791602006,1.971279056,0.831666667,0.306666667,0.011666667,C3,C3: limit warming to 2°C (>67%),1.75111644,1.612656495,1.91652865,1.742793068,2096,0.810013411,0.256146625,0.007152436,,,"111, 120, 153",6F7899
POLES ADVANCE,ADVANCE_2030_Price1.5C,C2,C2: return warming to 1.5°C (>50%) after a high overshoot,C2,"Limit 2C (>67%) or return to 1.5C (>50%) after high OS, NDCs until 2030",C2,non-IMP,https://doi.org/10.1038/s41558-018-0198-6 ,P3b,P3b: NDC + Delayed global action,ADVANCE,39.6020545,0.245840938,-15.56917669,FALSE,54965.87827,Medium,53.55284161,7.545641572,-9.860004695,7.136670909,70.94130659,86.91547684,3.336346512,74.43954327,95.09067936,-1.95040852,3.482904893,78.13469021,99.40084287,137.9447917,17.89336926,65.72456373,70.02875419,6.603101035,37.72348493,40.09043946,47.24772654,84.7448197,82.9773636,-1.62474482,6.630155105,73.69031446,90.32889072,119.9480478,2035,42.76276825,58.51007061,11245.415,High,2100,Warning,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2025,2020,2054,2062,-459525.4056,751.9863203,293.1261746,1.659661703,1.546322023,1.772864025,1.199175967,2039,1.55380928,1.673175808,0.74,0.123333333,0,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.585436196,1.479654358,1.700226869,1.214400166,2040,0.63343764,0.067948145,0,,,"119, 134, 99",778663
POLES ADVANCE,ADVANCE_2030_WB2C,C2,C2: return warming to 1.5°C (>50%) after a high overshoot,C2,"Limit 2C (>67%) or return to 1.5C (>50%) after high OS, NDCs until 2030",C2,non-IMP,https://doi.org/10.1038/s41558-018-0198-6 ,P3b,P3b: NDC + Delayed global action,ADVANCE,39.6020545,8.575962,-13.35423463,FALSE,54965.87827,Medium,53.5764726,16.36019478,-7.356481054,7.092391419,50.98330475,71.62958853,3.336346512,49.7713972,75.68188913,-1.95040852,3.482904893,52.19452004,79.09888892,132.5465926,17.89336926,57.80110706,64.76999157,6.603101035,31.51496753,39.66082491,47.24772654,83.75023555,81.9416039,-1.624151281,6.583491623,52.3973582,74.03793597,115.4051264,2041,42.76276825,58.50766271,11245.415,High,2100,Warning,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2025,2020,2066,2078,-243905.0835,985.6301137,742.0292457,1.700152632,1.577064917,1.826888062,1.444692793,2049,1.620429625,1.757140217,0.783333333,0.17,0.001666667,C1,C1: limit warming to 1.5°C (>50%) with no or limited overshoot,1.616176513,1.499877735,1.743659228,1.430747245,2049,0.669646848,0.112203844,0.000894055,,,"119, 134, 99",778663
