model,scenario,version,region,variable,unit,year,value,Climate Category|SCI 2025 [Tier III],Climate Category|SCI 2025 [Tier II],Climate Category|SCI 2025 [Tier I],Vetting|SCI 2025
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Land Cover|Forest,million ha,2070,423.62244296875,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Land Cover|Forest,million ha,2060,385.97678359375,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Land Cover|Forest,million ha,2050,346.683662890625,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Land Cover|Forest,million ha,2045,328.424085546875,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Land Cover|Forest,million ha,2100,521.816131640625,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Land Cover|Forest,million ha,2035,291.0158461914062,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Land Cover|Forest,million ha,2030,275.567854296875,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Land Cover|Forest,million ha,2025,274.804076953125,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Land Cover|Forest,million ha,2020,275.67200859375,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Land Cover|Forest,million ha,2040,309.7475357421875,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Population,million,2090,2733.144401550293,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Population,million,2080,2640.263023376465,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Population,million,2070,2504.866058349609,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Population,million,2060,2328.639945983887,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Population,million,2050,2114.57592010498,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Population,million,2045,1991.884216308594,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Population,million,2100,2787.467861175538,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Population,million,2035,1730.22673034668,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Population,million,2030,1595.452533721924,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Population,million,2025,1460.288558959961,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Population,million,2020,1325.929023742676,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Population,million,2040,1863.163803100586,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Price|Secondary Energy|Electricity,USD_2010/GJ,2100,21.35089456347303,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Price|Secondary Energy|Electricity,USD_2010/GJ,2090,21.82304820211494,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Price|Secondary Energy|Electricity,USD_2010/GJ,2080,22.46184836458015,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Price|Secondary Energy|Electricity,USD_2010/GJ,2070,22.73739552392159,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Price|Secondary Energy|Electricity,USD_2010/GJ,2060,22.88123753294587,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Price|Secondary Energy|Electricity,USD_2010/GJ,2050,27.41394942251459,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Price|Secondary Energy|Electricity,USD_2010/GJ,2045,29.50803777073167,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Price|Secondary Energy|Electricity,USD_2010/GJ,2040,31.48760020976971,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Price|Secondary Energy|Electricity,USD_2010/GJ,2030,40.93768132254181,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Price|Secondary Energy|Electricity,USD_2010/GJ,2025,28.9729683052056,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Price|Secondary Energy|Electricity,USD_2010/GJ,2020,26.8277931192758,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Price|Secondary Energy|Electricity,USD_2010/GJ,2035,37.41575178423669,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Biomass,EJ/yr,2100,37.30724346160889,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Biomass,EJ/yr,2090,35.44242201805115,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Biomass,EJ/yr,2080,30.31818251037598,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Biomass,EJ/yr,2070,23.90091050720215,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Biomass,EJ/yr,2060,19.32367242050171,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Biomass,EJ/yr,2050,15.54753371047974,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Biomass,EJ/yr,2045,14.47181308364868,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Biomass,EJ/yr,2040,13.10798292541504,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Biomass,EJ/yr,2030,11.82888084411621,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Biomass,EJ/yr,2025,13.39879191207886,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Biomass,EJ/yr,2020,13.22347997093201,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Biomass,EJ/yr,2035,12.4219741897583,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Coal,EJ/yr,2100,0.138995698928833,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Coal,EJ/yr,2090,0.116675770699977,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Coal,EJ/yr,2080,0.114439241945743,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Coal,EJ/yr,2070,0.125881337881088,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Coal,EJ/yr,2060,0.183219294309616,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Coal,EJ/yr,2050,0.209657700538635,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Coal,EJ/yr,2045,0.285592712402343,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Coal,EJ/yr,2040,0.435504930496215,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Coal,EJ/yr,2035,0.695692108154296,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Coal,EJ/yr,2030,1.432668661117553,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Coal,EJ/yr,2025,4.249448425292969,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Coal,EJ/yr,2020,5.317971618652344,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Fossil|w/ CCS,EJ/yr,2090,2.621050988540053,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Fossil|w/ CCS,EJ/yr,2080,2.626874767392874,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Fossil|w/ CCS,EJ/yr,2070,2.601687837868928,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Fossil|w/ CCS,EJ/yr,2060,2.065135649800301,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Fossil|w/ CCS,EJ/yr,2050,0.9791845380663871,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Fossil|w/ CCS,EJ/yr,2045,0.7572847148180001,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Fossil|w/ CCS,EJ/yr,2100,3.67308111089468,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Fossil|w/ CCS,EJ/yr,2035,0.362119355201721,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Fossil|w/ CCS,EJ/yr,2030,0.092575695268809,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Fossil|w/ CCS,EJ/yr,2025,4.421136633027345e-06,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Fossil|w/ CCS,EJ/yr,2020,0.0,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Fossil|w/ CCS,EJ/yr,2040,0.624308362662792,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Fossil|w/o CCS,EJ/yr,2100,6.432949362829328,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Fossil|w/o CCS,EJ/yr,2090,6.309054031448438,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Fossil|w/o CCS,EJ/yr,2080,5.57059205596149,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Fossil|w/o CCS,EJ/yr,2070,4.899394957257434,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Fossil|w/o CCS,EJ/yr,2060,4.394222504377366,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Fossil|w/o CCS,EJ/yr,2050,4.773627958059311,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Fossil|w/o CCS,EJ/yr,2045,5.93841840672493,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Fossil|w/o CCS,EJ/yr,2040,8.11234118080139,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Fossil|w/o CCS,EJ/yr,2030,14.49819414901734,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Fossil|w/o CCS,EJ/yr,2025,19.28915256881714,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Fossil|w/o CCS,EJ/yr,2020,18.18858595466614,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Fossil|w/o CCS,EJ/yr,2035,11.37585120773315,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Gas,EJ/yr,2060,3.176657653808594,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Gas,EJ/yr,2100,4.858220439910887,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Gas,EJ/yr,2090,3.790790397644042,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Gas,EJ/yr,2080,3.591766159057616,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Gas,EJ/yr,2070,3.676882526397705,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Gas,EJ/yr,2045,2.178780948638916,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Gas,EJ/yr,2050,2.268405807495117,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Gas,EJ/yr,2035,3.63254214477539,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Gas,EJ/yr,2040,2.450729827880859,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Gas,EJ/yr,2030,5.041071273803711,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Gas,EJ/yr,2025,5.66448734664917,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Gas,EJ/yr,2020,5.132340959548951,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Non-Biomass Renewables,EJ/yr,2100,80.97415077399789,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Non-Biomass Renewables,EJ/yr,2045,11.23193452548794,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Non-Biomass Renewables,EJ/yr,2090,63.07946025770111,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Non-Biomass Renewables,EJ/yr,2080,49.28317221063701,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Non-Biomass Renewables,EJ/yr,2070,39.94991945019597,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Non-Biomass Renewables,EJ/yr,2060,27.62353647622978,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Non-Biomass Renewables,EJ/yr,2050,16.23933436535672,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Non-Biomass Renewables,EJ/yr,2040,7.266452132870445,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Non-Biomass Renewables,EJ/yr,2030,2.914783429276896,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Non-Biomass Renewables,EJ/yr,2025,1.092468011912424,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Non-Biomass Renewables,EJ/yr,2020,0.742977721518953,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Non-Biomass Renewables,EJ/yr,2035,4.679525427465792,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Nuclear,EJ/yr,2090,0.133478685855865,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Nuclear,EJ/yr,2080,0.141505375623703,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Nuclear,EJ/yr,2070,0.112566416203975,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Nuclear,EJ/yr,2060,0.078788071393966,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Nuclear,EJ/yr,2050,0.028168884992599,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Nuclear,EJ/yr,2045,0.03625975176692,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Nuclear,EJ/yr,2100,0.118676707804203,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Nuclear,EJ/yr,2035,0.060799039840698,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Nuclear,EJ/yr,2030,0.06081509208679201,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Nuclear,EJ/yr,2025,0.04438026046752901,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Nuclear,EJ/yr,2020,0.042411300659179,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Nuclear,EJ/yr,2040,0.05194746017456001,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Oil,EJ/yr,2100,5.108813796997071,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Oil,EJ/yr,2090,5.022639297485352,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Oil,EJ/yr,2080,4.491259811401367,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Oil,EJ/yr,2070,3.698319213867187,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Oil,EJ/yr,2060,3.099481216430664,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Oil,EJ/yr,2050,3.274748809814453,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Oil,EJ/yr,2045,4.231328460693359,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Oil,EJ/yr,2040,5.850416076660157,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Oil,EJ/yr,2030,8.117030944824219,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Oil,EJ/yr,2025,9.375219726562499,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Oil,EJ/yr,2020,7.738273376464844,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,Africa (R10),Primary Energy|Oil,EJ/yr,2035,7.409736755371094,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,China+ (R10),Capacity|Electricity|Solar|PV,GW,2100,3632.502,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,China+ (R10),Capacity|Electricity|Solar|PV,GW,2090,3775.9218125,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,China+ (R10),Capacity|Electricity|Solar|PV,GW,2080,3500.7598125,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,China+ (R10),Capacity|Electricity|Solar|PV,GW,2070,2604.438125,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,China+ (R10),Capacity|Electricity|Solar|PV,GW,2060,3099.635375,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,China+ (R10),Capacity|Electricity|Solar|PV,GW,2050,3271.6425,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,China+ (R10),Capacity|Electricity|Solar|PV,GW,2045,2882.4175,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,China+ (R10),Capacity|Electricity|Solar|PV,GW,2040,2017.970375,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,China+ (R10),Capacity|Electricity|Solar|PV,GW,2030,946.310078125,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,China+ (R10),Capacity|Electricity|Solar|PV,GW,2025,517.7427968750001,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,China+ (R10),Capacity|Electricity|Solar|PV,GW,2020,261.427359375,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,China+ (R10),Capacity|Electricity|Solar|PV,GW,2035,1410.0738125,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,China+ (R10),Capacity|Electricity|Wind,GW,2100,1168.34559375,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,China+ (R10),Capacity|Electricity|Wind,GW,2090,1222.841,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,China+ (R10),Capacity|Electricity|Wind,GW,2080,1103.83055859375,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,China+ (R10),Capacity|Electricity|Wind,GW,2070,1085.985109375,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,China+ (R10),Capacity|Electricity|Wind,GW,2060,1688.402796875,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,China+ (R10),Capacity|Electricity|Wind,GW,2045,2104.81990625,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,China+ (R10),Capacity|Electricity|Wind,GW,2050,2280.41109375,GW2-IIIb,GW2b,GW2,ok
IMAGE 3.3,NAVIGATE Demand-1.5°C-tec_u,1,China+ (R10),Capacity|Electricity|Wind,GW,2035,1093.8267109375,GW2-IIIb,GW2b,GW2,ok
